caller_address	caller_name	callee_address	callee_name	callsite_address	evidence_source	evidence
0x801474EC	Shop_Init	0x80012D00	NuSpecialFind	0x8014786C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB495; direct_target=0x80012D00
0x801474EC	Shop_Init	0x80012D00	NuSpecialFind	0x8014788C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB475; direct_target=0x80012D00
0x801474EC	Shop_Init	0x80012D00	NuSpecialFind	0x801478AC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB455; direct_target=0x80012D00
0x801474EC	Shop_Init	0x80012D00	NuSpecialFind	0x801478CC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB435; direct_target=0x80012D00
0x801474EC	Shop_Init	0x80012D00	NuSpecialFind	0x801478E8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB419; direct_target=0x80012D00
0x801474EC	Shop_Init	0x80012D00	NuSpecialFind	0x80147904	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB3FD; direct_target=0x80012D00
0x801474EC	Shop_Init	0x80012D00	NuSpecialFind	0x80147924	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB3DD; direct_target=0x80012D00
0x801474EC	Shop_Init	0x80012D00	NuSpecialFind	0x80147944	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB3BD; direct_target=0x80012D00
0x801474EC	Shop_Init	0x80012D00	NuSpecialFind	0x80147964	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB39D; direct_target=0x80012D00
0x801474EC	Shop_Init	0x800130F4	fn_800130F4	0x8014796C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB789; direct_target=0x800130F4
0x801474EC	Shop_Init	0x80013200	fn_80013200	0x80147980	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB881; direct_target=0x80013200
0x801474EC	Shop_Init	0x800130F4	fn_800130F4	0x80147988	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB76D; direct_target=0x800130F4
0x801474EC	Shop_Init	0x80013200	fn_80013200	0x8014799C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB865; direct_target=0x80013200
0x801474EC	Shop_Init	0x800130F4	fn_800130F4	0x801479A4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB751; direct_target=0x800130F4
0x801474EC	Shop_Init	0x80013200	fn_80013200	0x801479B8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB849; direct_target=0x80013200
0x801474EC	Shop_Init	0x800130F4	fn_800130F4	0x801479C4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB731; direct_target=0x800130F4
0x801474EC	Shop_Init	0x80013200	fn_80013200	0x801479DC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECB825; direct_target=0x80013200
0x801474EC	Shop_Init	0x8014728C	Shop_InitExtras	0x801479E0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFF8AD; direct_target=0x8014728C
0x801474EC	Shop_Init	0x801473E8	Shop_InitCodeChars	0x801479E8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFFA01; direct_target=0x801473E8
0x801474EC	Shop_Init	0x800138D4	NuSplineFind	0x80147AC4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BECBE11; direct_target=0x800138D4
0x801474EC	Shop_Init	0x801470B8	Shop_InitShelfItemPositions	0x80147AF4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFF5C5; direct_target=0x801470B8
0x80147E3C	BuyShopItem	0x8006DCD4	fn_8006DCD4	0x80147F74	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF25D61; direct_target=0x8006DCD4
0x80147F90	SelectShopItem	0x800AAD10	fn_800AAD10	0x80148014	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF62CFD; direct_target=0x800AAD10
0x80147F90	SelectShopItem	0x800AAE44	fn_800AAE44	0x80148028	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF62E1D; direct_target=0x800AAE44
0x80147F90	SelectShopItem	0x80147E3C	BuyShopItem	0x801480C8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFFD75; direct_target=0x80147E3C
0x801480E4	MoveSubItemsRight	0x8000B144	NuASin	0x801481FC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC2F49; direct_target=0x8000B144
0x801483F0	MoveSubItemsLeft	0x8000B144	NuASin	0x80148508	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC2C3D; direct_target=0x8000B144
0x801486FC	Shop_UpdateSubMenu	0x800D875C	fn_800D875C	0x801487C0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF8FF9D; direct_target=0x800D875C
0x801486FC	Shop_UpdateSubMenu	0x800D9A60	fn_800D9A60	0x801487C8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF91299; direct_target=0x800D9A60
0x801486FC	Shop_UpdateSubMenu	0x8000B144	NuASin	0x8014889C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC28A9; direct_target=0x8000B144
0x801486FC	Shop_UpdateSubMenu	0x8006DCD4	fn_8006DCD4	0x80148964	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF25371; direct_target=0x8006DCD4
0x801486FC	Shop_UpdateSubMenu	0x801483F0	MoveSubItemsLeft	0x80148980	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFFA71; direct_target=0x801483F0
0x801486FC	Shop_UpdateSubMenu	0x801480E4	MoveSubItemsRight	0x801489E4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFF701; direct_target=0x801480E4
0x801486FC	Shop_UpdateSubMenu	0x80147F90	SelectShopItem	0x80148A9C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFF4F5; direct_target=0x80147F90
0x801486FC	Shop_UpdateSubMenu	0x8006DCD4	fn_8006DCD4	0x80148ABC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF25219; direct_target=0x8006DCD4
0x801486FC	Shop_UpdateSubMenu	0x80147F90	SelectShopItem	0x80148BD4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFF3BD; direct_target=0x80147F90
0x801486FC	Shop_UpdateSubMenu	0x8006DCD4	fn_8006DCD4	0x80148BF4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF250E1; direct_target=0x8006DCD4
0x801486FC	Shop_UpdateSubMenu	0x8006DCD4	fn_8006DCD4	0x80148C40	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF25095; direct_target=0x8006DCD4
0x801486FC	Shop_UpdateSubMenu	0x800B00B8	fn_800B00B8	0x80148C94	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF67425; direct_target=0x800B00B8
0x80148CC4	Shop_UpdateMainMenu	0x800D9A60	fn_800D9A60	0x80148D30	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF90D31; direct_target=0x800D9A60
0x80148CC4	Shop_UpdateMainMenu	0x8006DCD4	fn_8006DCD4	0x80148DB4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF24F21; direct_target=0x8006DCD4
0x80148CC4	Shop_UpdateMainMenu	0x8006DCD4	fn_8006DCD4	0x80148E24	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF24EB1; direct_target=0x8006DCD4
0x80148CC4	Shop_UpdateMainMenu	0x8006DCD4	fn_8006DCD4	0x80148E60	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF24E75; direct_target=0x8006DCD4
0x80148CC4	Shop_UpdateMainMenu	0x8006DCD4	fn_8006DCD4	0x80148EA0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF24E35; direct_target=0x8006DCD4
0x80148CC4	Shop_UpdateMainMenu	0x800B00B8	fn_800B00B8	0x80148ED0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF671E9; direct_target=0x800B00B8
0x80148CC4	Shop_UpdateMainMenu	0x8000B144	NuASin	0x80148F28	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC221D; direct_target=0x8000B144
0x80148CC4	Shop_UpdateMainMenu	0x8000B144	NuASin	0x80148F50	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC21F5; direct_target=0x8000B144
0x80149420	Shop_UpdateCodes	0x8000B144	NuASin	0x801494CC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC1C79; direct_target=0x8000B144
0x80149420	Shop_UpdateCodes	0x8006DCD4	fn_8006DCD4	0x801497AC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF24529; direct_target=0x8006DCD4
0x80149420	Shop_UpdateCodes	0x8006DCD4	fn_8006DCD4	0x80149848	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF2448D; direct_target=0x8006DCD4
0x80149420	Shop_UpdateCodes	0x80007D48	NuStrCmp	0x801498D0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEBE479; direct_target=0x80007D48
0x80149420	Shop_UpdateCodes	0x8006DCD4	fn_8006DCD4	0x801498F4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF243E1; direct_target=0x8006DCD4
0x80149420	Shop_UpdateCodes	0x8006DCD4	fn_8006DCD4	0x801499C8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF2430D; direct_target=0x8006DCD4
0x80149420	Shop_UpdateCodes	0x8000B144	NuASin	0x80149A54	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC16F1; direct_target=0x8000B144
0x80149420	Shop_UpdateCodes	0x8000B144	NuASin	0x80149A7C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC16C9; direct_target=0x8000B144
0x80149420	Shop_UpdateCodes	0x800B00B8	fn_800B00B8	0x80149EF8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF661C1; direct_target=0x800B00B8
0x80149F30	Shop_DrawCodeBuyFeedback	0x8007B298	fn_8007B298	0x8014A010	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF31289; direct_target=0x8007B298
0x8014A040	DrawTopShelf	0x800130F4	fn_800130F4	0x8014A09C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC9059; direct_target=0x800130F4
0x8014A040	DrawTopShelf	0x8000DC10	fn_8000DC10	0x8014A0AC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3B65; direct_target=0x8000DC10
0x8014A040	DrawTopShelf	0x8000E250	fn_8000E250	0x8014A0C4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC418D; direct_target=0x8000E250
0x8014A040	DrawTopShelf	0x8000E3C0	fn_8000E3C0	0x8014A0D0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC42F1; direct_target=0x8000E3C0
0x8014A040	DrawTopShelf	0x8000E540	fn_8000E540	0x8014A0DC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC4465; direct_target=0x8000E540
0x8014A040	DrawTopShelf	0x8000DFB8	NuMtxScale	0x8014A0E8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3ED1; direct_target=0x8000DFB8
0x8014A040	DrawTopShelf	0x80013070	fn_80013070	0x8014A124	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8F4D; direct_target=0x80013070
0x8014A040	DrawTopShelf	0x80013070	fn_80013070	0x8014A134	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8F3D; direct_target=0x80013070
0x8014A040	DrawTopShelf	0x800130F4	fn_800130F4	0x8014A174	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8F81; direct_target=0x800130F4
0x8014A040	DrawTopShelf	0x8000DC10	fn_8000DC10	0x8014A184	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3A8D; direct_target=0x8000DC10
0x8014A040	DrawTopShelf	0x8000E250	fn_8000E250	0x8014A19C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC40B5; direct_target=0x8000E250
0x8014A040	DrawTopShelf	0x8000E3C0	fn_8000E3C0	0x8014A1A8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC4219; direct_target=0x8000E3C0
0x8014A040	DrawTopShelf	0x8000E540	fn_8000E540	0x8014A1B4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC438D; direct_target=0x8000E540
0x8014A040	DrawTopShelf	0x8000DFB8	NuMtxScale	0x8014A1C0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3DF9; direct_target=0x8000DFB8
0x8014A040	DrawTopShelf	0x800272A0	fn_800272A0	0x8014A1F4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEDD0AD; direct_target=0x800272A0
0x8014A040	DrawTopShelf	0x800130F4	fn_800130F4	0x8014A240	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8EB5; direct_target=0x800130F4
0x8014A040	DrawTopShelf	0x8000DC10	fn_8000DC10	0x8014A250	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC39C1; direct_target=0x8000DC10
0x8014A040	DrawTopShelf	0x8000E250	fn_8000E250	0x8014A268	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3FE9; direct_target=0x8000E250
0x8014A040	DrawTopShelf	0x8000E3C0	fn_8000E3C0	0x8014A274	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC414D; direct_target=0x8000E3C0
0x8014A040	DrawTopShelf	0x8000E540	fn_8000E540	0x8014A280	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC42C1; direct_target=0x8000E540
0x8014A040	DrawTopShelf	0x8000DFB8	NuMtxScale	0x8014A28C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3D2D; direct_target=0x8000DFB8
0x8014A040	DrawTopShelf	0x800272A0	fn_800272A0	0x8014A2CC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEDCFD5; direct_target=0x800272A0
0x8014A040	DrawTopShelf	0x800272A0	fn_800272A0	0x8014A2E0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEDCFC1; direct_target=0x800272A0
0x8014A040	DrawTopShelf	0x800130F4	fn_800130F4	0x8014A324	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8DD1; direct_target=0x800130F4
0x8014A040	DrawTopShelf	0x8000DC10	fn_8000DC10	0x8014A334	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC38DD; direct_target=0x8000DC10
0x8014A040	DrawTopShelf	0x8000E250	fn_8000E250	0x8014A34C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3F05; direct_target=0x8000E250
0x8014A040	DrawTopShelf	0x8000E3C0	fn_8000E3C0	0x8014A358	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC4069; direct_target=0x8000E3C0
0x8014A040	DrawTopShelf	0x8000E540	fn_8000E540	0x8014A364	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC41DD; direct_target=0x8000E540
0x8014A040	DrawTopShelf	0x8000DFB8	NuMtxScale	0x8014A370	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3C49; direct_target=0x8000DFB8
0x8014A040	DrawTopShelf	0x80013070	fn_80013070	0x8014A3AC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8CC5; direct_target=0x80013070
0x8014A040	DrawTopShelf	0x80013070	fn_80013070	0x8014A3BC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8CB5; direct_target=0x80013070
0x8014A040	DrawTopShelf	0x800130F4	fn_800130F4	0x8014A3FC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8CF9; direct_target=0x800130F4
0x8014A040	DrawTopShelf	0x8000DC10	fn_8000DC10	0x8014A40C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3805; direct_target=0x8000DC10
0x8014A040	DrawTopShelf	0x8000E250	fn_8000E250	0x8014A424	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3E2D; direct_target=0x8000E250
0x8014A040	DrawTopShelf	0x8000E3C0	fn_8000E3C0	0x8014A430	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3F91; direct_target=0x8000E3C0
0x8014A040	DrawTopShelf	0x8000E540	fn_8000E540	0x8014A43C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC4105; direct_target=0x8000E540
0x8014A040	DrawTopShelf	0x8000DFB8	NuMtxScale	0x8014A448	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3B71; direct_target=0x8000DFB8
0x8014A040	DrawTopShelf	0x80013070	fn_80013070	0x8014A480	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8BF1; direct_target=0x80013070
0x8014A040	DrawTopShelf	0x800130F4	fn_800130F4	0x8014A4CC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8C29; direct_target=0x800130F4
0x8014A040	DrawTopShelf	0x8000DC10	fn_8000DC10	0x8014A4DC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3735; direct_target=0x8000DC10
0x8014A040	DrawTopShelf	0x8000E250	fn_8000E250	0x8014A4F4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3D5D; direct_target=0x8000E250
0x8014A040	DrawTopShelf	0x8000E3C0	fn_8000E3C0	0x8014A500	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3EC1; direct_target=0x8000E3C0
0x8014A040	DrawTopShelf	0x8000E540	fn_8000E540	0x8014A50C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC4035; direct_target=0x8000E540
0x8014A040	DrawTopShelf	0x8000DFB8	NuMtxScale	0x8014A518	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3AA1; direct_target=0x8000DFB8
0x8014A040	DrawTopShelf	0x800272A0	fn_800272A0	0x8014A558	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEDCD49; direct_target=0x800272A0
0x8014A040	DrawTopShelf	0x800272A0	fn_800272A0	0x8014A56C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEDCD35; direct_target=0x800272A0
0x8014A590	Shop_DrawCodes	0x800130F4	fn_800130F4	0x8014A73C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC89B9; direct_target=0x800130F4
0x8014A590	Shop_DrawCodes	0x8000DC10	fn_8000DC10	0x8014A74C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC34C5; direct_target=0x8000DC10
0x8014A590	Shop_DrawCodes	0x8000E250	fn_8000E250	0x8014A764	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3AED; direct_target=0x8000E250
0x8014A590	Shop_DrawCodes	0x8000E3C0	fn_8000E3C0	0x8014A770	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3C51; direct_target=0x8000E3C0
0x8014A590	Shop_DrawCodes	0x8000E540	fn_8000E540	0x8014A77C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3DC5; direct_target=0x8000E540
0x8014A590	Shop_DrawCodes	0x8000DFB8	NuMtxScale	0x8014A788	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3831; direct_target=0x8000DFB8
0x8014A590	Shop_DrawCodes	0x80013070	fn_80013070	0x8014A7B8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC88B9; direct_target=0x80013070
0x8014A590	Shop_DrawCodes	0x800130F4	fn_800130F4	0x8014A7D8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC891D; direct_target=0x800130F4
0x8014A590	Shop_DrawCodes	0x8000DC10	fn_8000DC10	0x8014A7E8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3429; direct_target=0x8000DC10
0x8014A590	Shop_DrawCodes	0x8000E250	fn_8000E250	0x8014A800	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3A51; direct_target=0x8000E250
0x8014A590	Shop_DrawCodes	0x8000E3C0	fn_8000E3C0	0x8014A80C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3BB5; direct_target=0x8000E3C0
0x8014A590	Shop_DrawCodes	0x8000E540	fn_8000E540	0x8014A818	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3D29; direct_target=0x8000E540
0x8014A590	Shop_DrawCodes	0x8000DFB8	NuMtxScale	0x8014A824	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3795; direct_target=0x8000DFB8
0x8014A590	Shop_DrawCodes	0x80013070	fn_80013070	0x8014A854	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC881D; direct_target=0x80013070
0x8014A590	Shop_DrawCodes	0x8000B080	NuAngDiff	0x8014A890	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC07F1; direct_target=0x8000B080
0x8014A590	Shop_DrawCodes	0x800130F4	fn_800130F4	0x8014A8B4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8841; direct_target=0x800130F4
0x8014A590	Shop_DrawCodes	0x800133FC	fn_800133FC	0x8014A8D0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8B2D; direct_target=0x800133FC
0x8014A590	Shop_DrawCodes	0x8000E1BC	NuMtxPreScale	0x8014A948	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3875; direct_target=0x8000E1BC
0x8014A590	Shop_DrawCodes	0x80013070	fn_80013070	0x8014A954	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC871D; direct_target=0x80013070
0x8014A590	Shop_DrawCodes	0x800130F4	fn_800130F4	0x8014A970	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8785; direct_target=0x800130F4
0x8014A590	Shop_DrawCodes	0x800133FC	fn_800133FC	0x8014A98C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8A71; direct_target=0x800133FC
0x8014A590	Shop_DrawCodes	0x8000E1BC	NuMtxPreScale	0x8014AA04	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC37B9; direct_target=0x8000E1BC
0x8014A590	Shop_DrawCodes	0x80013070	fn_80013070	0x8014AA10	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8661; direct_target=0x80013070
0x8014A590	Shop_DrawCodes	0x800130F4	fn_800130F4	0x8014AA2C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC86C9; direct_target=0x800130F4
0x8014A590	Shop_DrawCodes	0x800133FC	fn_800133FC	0x8014AA48	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC89B5; direct_target=0x800133FC
0x8014A590	Shop_DrawCodes	0x8000E1BC	NuMtxPreScale	0x8014AAC0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC36FD; direct_target=0x8000E1BC
0x8014A590	Shop_DrawCodes	0x80013070	fn_80013070	0x8014AACC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC85A5; direct_target=0x80013070
0x8014A590	Shop_DrawCodes	0x800130F4	fn_800130F4	0x8014AAE8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC860D; direct_target=0x800130F4
0x8014A590	Shop_DrawCodes	0x800133FC	fn_800133FC	0x8014AB04	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC88F9; direct_target=0x800133FC
0x8014A590	Shop_DrawCodes	0x8000E1BC	NuMtxPreScale	0x8014AB7C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3641; direct_target=0x8000E1BC
0x8014A590	Shop_DrawCodes	0x80013070	fn_80013070	0x8014AB88	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC84E9; direct_target=0x80013070
0x8014ABAC	fn_8014ABAC	0x8000B144	NuASin	0x8014AC5C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC04E9; direct_target=0x8000B144
0x8014ABAC	fn_8014ABAC	0x8000B2C4	fn_8000B2C4	0x8014AE74	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC0451; direct_target=0x8000B2C4
0x8014ABAC	fn_8014ABAC	0x8000B2C4	fn_8000B2C4	0x8014AEB8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC040D; direct_target=0x8000B2C4
0x8014ABAC	fn_8014ABAC	0x800130F4	fn_800130F4	0x8014AF00	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC81F5; direct_target=0x800130F4
0x8014ABAC	fn_8014ABAC	0x8000DC10	fn_8000DC10	0x8014AF10	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC2D01; direct_target=0x8000DC10
0x8014ABAC	fn_8014ABAC	0x8000E250	fn_8000E250	0x8014AF28	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3329; direct_target=0x8000E250
0x8014ABAC	fn_8014ABAC	0x8000E3C0	fn_8000E3C0	0x8014AF34	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC348D; direct_target=0x8000E3C0
0x8014ABAC	fn_8014ABAC	0x8000E540	fn_8000E540	0x8014AF40	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3601; direct_target=0x8000E540
0x8014ABAC	fn_8014ABAC	0x8000DFB8	NuMtxScale	0x8014AF4C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC306D; direct_target=0x8000DFB8
0x8014ABAC	fn_8014ABAC	0x800130F4	fn_800130F4	0x8014AF80	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8175; direct_target=0x800130F4
0x8014ABAC	fn_8014ABAC	0x8000DC10	fn_8000DC10	0x8014AF90	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC2C81; direct_target=0x8000DC10
0x8014ABAC	fn_8014ABAC	0x8000E250	fn_8000E250	0x8014AFA8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC32A9; direct_target=0x8000E250
0x8014ABAC	fn_8014ABAC	0x8000E3C0	fn_8000E3C0	0x8014AFB4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC340D; direct_target=0x8000E3C0
0x8014ABAC	fn_8014ABAC	0x8000E540	fn_8000E540	0x8014AFC0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3581; direct_target=0x8000E540
0x8014ABAC	fn_8014ABAC	0x8000DFB8	NuMtxScale	0x8014AFCC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC2FED; direct_target=0x8000DFB8
0x8014ABAC	fn_8014ABAC	0x80013070	fn_80013070	0x8014AFFC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC8075; direct_target=0x80013070
0x8014ABAC	fn_8014ABAC	0x800130F4	fn_800130F4	0x8014B014	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC80E1; direct_target=0x800130F4
0x8014ABAC	fn_8014ABAC	0x8000DC10	fn_8000DC10	0x8014B024	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC2BED; direct_target=0x8000DC10
0x8014ABAC	fn_8014ABAC	0x8000E250	fn_8000E250	0x8014B03C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3215; direct_target=0x8000E250
0x8014ABAC	fn_8014ABAC	0x8000E3C0	fn_8000E3C0	0x8014B048	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BEC3379; direct_target=0x8000E3C0
