source_binary	architecture	address	symbol_type	section	type_abbrev	raw_name	clean_name	demangled	subsystem
lsw2	ppc	0x2ba3d4	s	sym	other	__Z15edrtlDrawCursorv.eh	_Z15edrtlDrawCursorv.eh		Other
lsw2	ppc	0x2ba408	s	sym	other	__Z11edrtlRenderv.eh	_Z11edrtlRenderv.eh		Other
lsw2	ppc	0x2ba444	s	sym	other	__Z12cbPasteLightP10eduimenu_sP10eduiitem_sj.eh	_Z12cbPasteLightP10eduimenu_sP10eduiitem_sj.eh		Other
lsw2	ppc	0x2ba470	s	sym	other	__Z16cbPasteIntoLightP10eduimenu_sP10eduiitem_sj.eh	_Z16cbPasteIntoLightP10eduimenu_sP10eduiitem_sj.eh		Other
lsw2	ppc	0x2ba4a0	s	sym	other	__Z20edrtlBurnoutFileLoadP10eduimenu_sP10eduiitem_sj.eh	_Z20edrtlBurnoutFileLoadP10eduimenu_sP10eduiitem_sj.eh		Other
lsw2	ppc	0x2ba4d0	S	sym	other	_rtlDynamicAllocTemplate.eh	rtlDynamicAllocTemplate.eh		Other
lsw2	ppc	0x2ba4fc	s	sym	other	__Z12edrtlProcFogfP7nupad_s.eh	_Z12edrtlProcFogfP7nupad_s.eh		Other
lsw2	ppc	0x2ba53c	s	sym	other	__Z12edrtlProcRTLfP7nupad_s.eh	_Z12edrtlProcRTLfP7nupad_s.eh		Other
lsw2	ppc	0x2ba584	S	sym	other	_edrtlBurnoutLoad.eh	edrtlBurnoutLoad.eh		Other
lsw2	ppc	0x2ba5b4	s	sym	other	__Z9edrtlProcfP7nupad_s.eh	_Z9edrtlProcfP7nupad_s.eh		Other
lsw2	ppc	0x2ba5f4	s	sym	other	EH_frame1	EH_frame1		Other
lsw2	ppc	0x2ba610	S	sym	other	_NuASin.eh	NuASin.eh		Nu2
lsw2	ppc	0x2ba640	S	sym	other	_NuACos.eh	NuACos.eh		Nu2
lsw2	ppc	0x2ba65c	S	sym	other	_NuExp10.eh	NuExp10.eh		Nu2
lsw2	ppc	0x2ba698	S	sym	other	_NuLog10.eh	NuLog10.eh		Nu2
lsw2	ppc	0x2ba6d4	S	sym	other	_NuPowFast.eh	NuPowFast.eh		Nu2
lsw2	ppc	0x2ba700	s	sym	other	EH_frame1	EH_frame1		Other
lsw2	ppc	0x2ba71c	S	sym	other	_NuSpecialFind.eh	NuSpecialFind.eh		Nu2
lsw2	ppc	0x2ba74c	S	sym	other	_NuSpecialFindMultiWC.eh	NuSpecialFindMultiWC.eh		Nu2
lsw2	ppc	0x2ba78c	S	sym	other	_NuSpecialFindMulti.eh	NuSpecialFindMulti.eh		Nu2
lsw2	ppc	0x2ba7c4	S	sym	other	_NuSpecialBurstDrawAt.eh	NuSpecialBurstDrawAt.eh		Nu2
lsw2	ppc	0x2ba7f4	S	sym	other	_NuSpecialDrawWith.eh	NuSpecialDrawWith.eh		Nu2
lsw2	ppc	0x2ba81c	S	sym	other	_NuSpecialGetOriginRadius.eh	NuSpecialGetOriginRadius.eh		Nu2
lsw2	ppc	0x2ba844	S	sym	other	_NuSpecialSetDrawMtx.eh	NuSpecialSetDrawMtx.eh		Nu2
lsw2	ppc	0x2ba86c	S	sym	other	_NuSpecialSetDrawPos.eh	NuSpecialSetDrawPos.eh		Nu2
lsw2	ppc	0x2ba894	s	sym	other	EH_frame1	EH_frame1		Other
lsw2	ppc	0x2ba8b0	S	sym	other	_NuVecCompareTolerance.eh	NuVecCompareTolerance.eh		Nu2
lsw2	ppc	0x2ba8d8	S	sym	other	_NuVecXZDist.eh	NuVecXZDist.eh		Nu2
lsw2	ppc	0x2ba8f4	S	sym	other	_NuVecDist.eh	NuVecDist.eh		Nu2
lsw2	ppc	0x2ba910	S	sym	other	_NuVecNorm.eh	NuVecNorm.eh		Nu2
lsw2	ppc	0x2ba93c	S	sym	other	_NuLineLineIntersect.eh	NuLineLineIntersect.eh		Nu2
lsw2	ppc	0x2ba970	S	sym	other	_BoundingBoxToLine.eh	BoundingBoxToLine.eh		Other
lsw2	ppc	0x2ba9a8	s	sym	other	EH_frame1	EH_frame1		Other
lsw2	ppc	0x2ba9c4	S	sym	other	_NuMtxGetScale.eh	NuMtxGetScale.eh		Nu2
lsw2	ppc	0x2ba9f0	S	sym	other	_NuMtxOrth.eh	NuMtxOrth.eh		Nu2
lsw2	ppc	0x2baa1c	S	sym	other	_NuMtxLookAtD3D.eh	NuMtxLookAtD3D.eh		Nu2
lsw2	ppc	0x2baa50	S	sym	other	_NuMtxGetPerspectiveD3D.eh	NuMtxGetPerspectiveD3D.eh		Nu2
lsw2	ppc	0x2baa80	S	sym	other	_NuMtxGetPerspectiveBlend.eh	NuMtxGetPerspectiveBlend.eh		Nu2
lsw2	ppc	0x2baaac	S	sym	other	_NuMtxAlignX.eh	NuMtxAlignX.eh		Nu2
lsw2	ppc	0x2baad4	S	sym	other	_NuMtxInvLookAtX.eh	NuMtxInvLookAtX.eh		Nu2
lsw2	ppc	0x2bab00	S	sym	other	_NuMtxLookAtX.eh	NuMtxLookAtX.eh		Nu2
lsw2	ppc	0x2bab2c	S	sym	other	_NuMtxAlignY.eh	NuMtxAlignY.eh		Nu2
lsw2	ppc	0x2bab54	S	sym	other	_NuMtxInvLookAtY.eh	NuMtxInvLookAtY.eh		Nu2
lsw2	ppc	0x2bab80	S	sym	other	_NuMtxLookAtY.eh	NuMtxLookAtY.eh		Nu2
lsw2	ppc	0x2babac	S	sym	other	_NuMtxAlignZ.eh	NuMtxAlignZ.eh		Nu2
lsw2	ppc	0x2babe0	S	sym	other	_NuMtxInvLookAtZ.eh	NuMtxInvLookAtZ.eh		Nu2
lsw2	ppc	0x2bac0c	S	sym	other	_NuMtxLookAtZ.eh	NuMtxLookAtZ.eh		Nu2
lsw2	ppc	0x2bac38	S	sym	other	_NuMtxVecToEulerXYZ.eh	NuMtxVecToEulerXYZ.eh		Nu2
lsw2	ppc	0x2bac78	S	sym	other	_NuMtxGetEulerXYZ.eh	NuMtxGetEulerXYZ.eh		Nu2
lsw2	ppc	0x2bac94	s	sym	other	EH_frame1	EH_frame1		Other
lsw2	ppc	0x2bacb0	S	sym	other	_NuVec4MtxInvTransformVU0.eh	NuVec4MtxInvTransformVU0.eh		Nu2
lsw2	ppc	0x2bacdc	S	sym	other	__Z15NuASin_Accuratef.eh	_Z15NuASin_Accuratef.eh		Other
lsw2	ppc	0x2bad04	S	sym	other	__Z20NuQuatSlerp_AccurateP8nuquat_sS0_S0_f.eh	_Z20NuQuatSlerp_AccurateP8nuquat_sS0_S0_f.eh		Other
lsw2	ppc	0x2bad3c	s	sym	other	EH_frame1	EH_frame1		Other
lsw2	ppc	0x2bad58	S	sym	other	__Z8GetLineWPti.eh	_Z8GetLineWPti.eh		Other
lsw2	ppc	0x2bad8c	S	sym	other	_NuStringTableLoadCSV.eh	NuStringTableLoadCSV.eh		Nu2
lsw2	ppc	0x2badcc	S	sym	other	_NuStringTableLoadTXT.eh	NuStringTableLoadTXT.eh		Nu2
lsw2	ppc	0x2bae08	S	sym	other	_NuStringTableSaveCharacterList.eh	NuStringTableSaveCharacterList.eh		Nu2
lsw2	ppc	0x2bae3c	s	sym	other	EH_frame1	EH_frame1		Other
lsw2	ppc	0x2bae58	S	sym	other	_NuMtxToQuat.eh	NuMtxToQuat.eh		Nu2
lsw2	ppc	0x2bae94	S	sym	other	_NuQuatNormalise.eh	NuQuatNormalise.eh		Nu2
lsw2	ppc	0x2baec0	S	sym	other	_NuQuatSlerp.eh	NuQuatSlerp.eh		Nu2
lsw2	ppc	0x2baef8	s	sym	other	EH_frame1	EH_frame1		Other
lsw2	ppc	0x2baf14	S	sym	other	_AIStateFind.eh	AIStateFind.eh		AI
lsw2	ppc	0x2baf44	S	sym	other	_AIScriptFind.eh	AIScriptFind.eh		AI
lsw2	ppc	0x2baf78	s	sym	other	__Z18AIScriptCopyStringPcP9variptr_uS1_.eh	_Z18AIScriptCopyStringPcP9variptr_uS1_.eh		Other
lsw2	ppc	0x2bafa8	S	sym	other	_AIScriptNameFromIx.eh	AIScriptNameFromIx.eh		AI
lsw2	ppc	0x2bafe0	s	sym	other	__Z27AiParseExpressionNameLoopupPcPfPi.eh	_Z27AiParseExpressionNameLoopupPcPfPi.eh		Other
lsw2	ppc	0x2bb014	S	sym	other	__Z17AiParseExpressionPc.eh	_Z17AiParseExpressionPc.eh		Other
lsw2	ppc	0x2bb048	s	sym	other	__Z8xActionsP8nufpar_s.eh	_Z8xActionsP8nufpar_s.eh		Other
lsw2	ppc	0x2bb08c	s	sym	other	__Z6xStateP8nufpar_s.eh	_Z6xStateP8nufpar_s.eh		Other
lsw2	ppc	0x2bb0c4	s	sym	other	__Z6xParamP8nufpar_s.eh	_Z6xParamP8nufpar_s.eh		Other
lsw2	ppc	0x2bb0f8	s	sym	other	__Z17xDeriveFromScriptP8nufpar_s.eh	_Z17xDeriveFromScriptP8nufpar_s.eh		Other
lsw2	ppc	0x2bb134	S	sym	other	__Z24AIScriptInterpreterErrorP8nufpar_s.eh	_Z24AIScriptInterpreterErrorP8nufpar_s.eh		Other
lsw2	ppc	0x2bb164	s	sym	other	__Z22AIScriptFindRefScriptsP7AISYS_sP10AISCRIPT_s.eh	_Z22AIScriptFindRefScriptsP7AISYS_sP10AISCRIPT_s.eh		Other
lsw2	ppc	0x2bb1a0	S	sym	other	_AIScriptInitConditions.eh	AIScriptInitConditions.eh		AI
lsw2	ppc	0x2bb1dc	s	sym	other	__Z18AIScriptNextActionP17AISCRIPTPROCESS_s.eh	_Z18AIScriptNextActionP17AISCRIPTPROCESS_s.eh		Other
lsw2	ppc	0x2bb208	S	sym	other	_AIParamToFloatEx.eh	AIParamToFloatEx.eh		AI
lsw2	ppc	0x2bb238	s	sym	other	__Z24AIScriptForceComplexEvalP11nulisthdr_sP10AIPACKET_sP13AICONDITION_sP17AISCRIPTPROCESS_si.eh	_Z24AIScriptForceComplexEvalP11nulisthdr_sP10AIPACKET_sP13AICONDITION_sP17AISCRIPTPROCESS_si.eh		Other
lsw2	ppc	0x2bb270	s	sym	other	__Z30AIScriptProcessStateConditionsP7AISYS_sP11nulisthdr_sP11APIOBJECT_sP10AIPACKET_sP17AISCRIPTPROCESS_sfi.eh	_Z30AIScriptProcessStateConditionsP7AISYS_sP11nulisthdr_sP11APIOBJECT_sP10AIPACKET_sP17AISCRIPTPROCESS_sfi.eh		Other
lsw2	ppc	0x2bb2ac	S	sym	other	_AIParamToFloat.eh	AIParamToFloat.eh		AI
lsw2	ppc	0x2bb2dc	s	sym	other	__Z26AiEvalExpressionNameLoopupPcPfPi.eh	_Z26AiEvalExpressionNameLoopupPcPfPi.eh		Other
lsw2	ppc	0x2bb310	s	sym	other	__Z24Condition_AlwaysTrueInitP7AISYS_sPc.eh	_Z24Condition_AlwaysTrueInitP7AISYS_sPc.eh		Other
lsw2	ppc	0x2bb340	s	sym	other	__Z22Condition_LocatorRangeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z22Condition_LocatorRangeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb36c	s	sym	other	__Z24Condition_LocatorRangeXZP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z24Condition_LocatorRangeXZP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb398	s	sym	other	__Z21Condition_PlayerRangeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z21Condition_PlayerRangeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb3c4	s	sym	other	__Z28Condition_NearestPlayerRangeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z28Condition_NearestPlayerRangeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb3f8	s	sym	other	__Z30Condition_NearestPlayerXZRangeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z30Condition_NearestPlayerXZRangeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb42c	s	sym	other	__Z24Condition_LevelNodeRangeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z24Condition_LevelNodeRangeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb458	s	sym	other	__Z23Condition_YawToOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z23Condition_YawToOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb484	s	sym	other	__Z21Condition_OriginRangeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z21Condition_OriginRangeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb4b0	s	sym	other	__Z26Condition_OpponentToOriginP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z26Condition_OpponentToOriginP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb4dc	s	sym	other	__Z24Condition_PlayerToOriginP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z24Condition_PlayerToOriginP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb508	s	sym	other	__Z27Condition_OpponentToLocatorP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z27Condition_OpponentToLocatorP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb534	s	sym	other	__Z29Condition_OpponentToLocatorXZP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z29Condition_OpponentToLocatorXZP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb560	s	sym	other	__Z25Condition_PlayerToLocatorP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z25Condition_PlayerToLocatorP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb58c	s	sym	other	__Z32Condition_NearestPlayerToLocatorP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z32Condition_NearestPlayerToLocatorP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb5c0	s	sym	other	__Z13Condition_IAmP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh	_Z13Condition_IAmP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPcPv.eh		Other
lsw2	ppc	0x2bb5ec	s	sym	other	__Z15Action_SetStateP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z15Action_SetStateP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb618	s	sym	other	__Z17Action_ResetTimerP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z17Action_ResetTimerP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb658	s	sym	other	__Z11Action_IdleP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z11Action_IdleP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb69c	s	sym	other	__Z21Action_FollowOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z21Action_FollowOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb6dc	S	sym	other	__Z19Action_FollowPlayerP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z19Action_FollowPlayerP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb71c	s	sym	other	__Z25Action_SetCircleDirectionP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z25Action_SetCircleDirectionP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb758	S	sym	other	__Z13Action_CircleP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z13Action_CircleP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb794	S	sym	other	__Z19Action_CirclePlayerP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z19Action_CirclePlayerP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb7dc	S	sym	other	__Z21Action_CircleOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z21Action_CircleOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb824	s	sym	other	__Z27Action_MoveAwayFromOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z27Action_MoveAwayFromOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb864	s	sym	other	__Z25Action_MoveAwayFromPlayerP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z25Action_MoveAwayFromPlayerP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb8a4	s	sym	other	__Z26Action_MoveAwayFromPlayer2P7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z26Action_MoveAwayFromPlayer2P7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb8e4	s	sym	other	__Z26Action_RetreatFromOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z26Action_RetreatFromOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb920	s	sym	other	__Z33Action_RetreatFromNearestOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z33Action_RetreatFromNearestOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb95c	s	sym	other	__Z17Action_FacePlayerP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z17Action_FacePlayerP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb99c	s	sym	other	__Z19Action_FaceOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z19Action_FaceOpponentP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bb9e4	s	sym	other	__Z24Action_IgnoreWallSplinesP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z24Action_IgnoreWallSplinesP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bba18	s	sym	other	__Z23Action_CheckWallSplinesP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z23Action_CheckWallSplinesP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bba4c	s	sym	other	__Z16Action_NoTerrainP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z16Action_NoTerrainP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bba80	s	sym	other	__Z17Action_NoLosCheckP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z17Action_NoLosCheckP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbab4	s	sym	other	__Z18Action_FlatTerrainP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z18Action_FlatTerrainP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbae8	s	sym	other	__Z20Action_ShadowTerrainP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z20Action_ShadowTerrainP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbb1c	s	sym	other	__Z27Action_DontUseShadowTerrainP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z27Action_DontUseShadowTerrainP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbb50	s	sym	other	__Z15Action_DontPushP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z15Action_DontPushP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbb84	s	sym	other	__Z19Action_CanSeeBehindP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z19Action_CanSeeBehindP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbbb8	s	sym	other	__Z18Action_RequiresLOSP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z18Action_RequiresLOSP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbbec	s	sym	other	__Z24Action_SetFullPathSearchP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z24Action_SetFullPathSearchP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbc20	s	sym	other	__Z22Action_SetViewDistanceP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z22Action_SetViewDistanceP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbc54	s	sym	other	__Z23Action_SetMinViewHeightP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z23Action_SetMinViewHeightP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbc88	s	sym	other	__Z23Action_SetMaxViewHeightP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z23Action_SetMaxViewHeightP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbcbc	s	sym	other	__Z22Action_SetHearDistanceP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z22Action_SetHearDistanceP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbcf0	s	sym	other	__Z20Action_SetMoveRadiusP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z20Action_SetMoveRadiusP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbd20	s	sym	other	__Z15Action_GoToNodeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z15Action_GoToNodeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbd5c	s	sym	other	__Z21Action_GoToNodeRandomP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z21Action_GoToNodeRandomP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbd94	s	sym	other	__Z17Action_GoToOriginP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z17Action_GoToOriginP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbde0	s	sym	other	__Z17Action_SetLocatorP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z17Action_SetLocatorP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbe24	s	sym	other	__Z24Action_SetRespawnLocatorP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z24Action_SetRespawnLocatorP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbe60	s	sym	other	__Z18Action_GoToLocatorP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z18Action_GoToLocatorP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbeac	s	sym	other	__Z17Action_FollowPathP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z17Action_FollowPathP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbef8	s	sym	other	__Z23Action_MoveAwayFromNodeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z23Action_MoveAwayFromNodeP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbf34	s	sym	other	__Z24Action_OverrideAnimationP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z24Action_OverrideAnimationP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbf78	S	sym	other	__Z26AIPathCnxSetTemporaryBlockP8AIPATH_sPcS1_i.eh	_Z26AIPathCnxSetTemporaryBlockP8AIPATH_sPcS1_i.eh		Other
lsw2	ppc	0x2bbfac	s	sym	other	__Z16Action_BlockPathP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z16Action_BlockPathP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bbff0	s	sym	other	__Z30Action_PathConnectionMaxLengthP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z30Action_PathConnectionMaxLengthP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
lsw2	ppc	0x2bc038	s	sym	other	__Z29Action_PathConnectionObstacleP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh	_Z29Action_PathConnectionObstacleP7AISYS_sP17AISCRIPTPROCESS_sP10AIPACKET_sPPciif.eh		Other
