# gc_lbl_addr	gc_lbl_name	ref_func	ref_addr	tag	op
0x80194408	lbl_80194408	fn_80046500	0x80046684	addr	addi
0x80194424	lbl_80194424	fn_800466E4	0x8004697c	addr	addi
0x80194440	lbl_80194440	fn_800466E4	0x80047058	addr	addi
0x80194470	lbl_80194470	fn_80047078	0x8004716c	addr	addi
0x801944e4	lbl_801944E4	fn_800476DC	0x800477a4	addr	addi
0x801944e4	lbl_801944E4	fn_80047978	0x80047bfc	addr	addi
0x801944e4	lbl_801944E4	fn_80047978	0x80047bfc	addr	addi
0x801944e4	lbl_801944E4	fn_80047978	0x80048314	addr	addi
0x80194520	lbl_80194520	fn_800476DC	0x800477b4	addr	addi
0x80194524	lbl_80194524	fn_80047978	0x80047c10	addr	addi
0x80194540	lbl_80194540	fn_80047978	0x80048328	addr	addi
0x80194624	lbl_80194624	fn_8004876C	0x800487d8	addr	addi
0x80194624	lbl_80194624	fn_8004876C	0x800488a0	addr	addi
0x80194624	lbl_80194624	fn_8004876C	0x800488d4	addr	addi
0x80194624	lbl_80194624	fn_8004901C	0x800493d0	addr	addi
0x80194624	lbl_80194624	fn_8004901C	0x80049450	addr	addi
0x80194624	lbl_80194624	fn_8004901C	0x80049838	addr	addi
0x80194624	lbl_80194624	fn_8004901C	0x800498dc	addr	addi
0x80194624	lbl_80194624	fn_8004901C	0x8004995c	addr	addi
0x80194624	lbl_80194624	fn_8004999C	0x800499d8	addr	addi
0x80194624	lbl_80194624	fn_80049A14	0x80049a78	addr	addi
0x80194624	lbl_80194624	fn_80049A14	0x80049aa4	addr	addi
0x80194658	lbl_80194658	fn_8004876C	0x800487ec	addr	addi
0x80194658	lbl_80194658	fn_8004999C	0x800499ec	addr	addi
0x80194680	lbl_80194680	fn_8004876C	0x8004890c	addr	addi
0x801946b0	lbl_801946B0	fn_80049A14	0x80049a8c	addr	addi
0x801946c4	lbl_801946C4	fn_80049A14	0x80049abc	addr	addi
0x80194708	lbl_80194708	fn_8004901C	0x800493e8	addr	addi
0x80194728	lbl_80194728	fn_8004901C	0x80049410	addr	addi
0x80194754	lbl_80194754	fn_8004901C	0x80049468	addr	addi
0x80194754	lbl_80194754	fn_8004901C	0x80049974	addr	addi
0x8019476c	lbl_8019476C	fn_8004901C	0x800498f4	addr	addi
0x80194790	lbl_80194790	fn_8004901C	0x8004991c	addr	addi
0x801947bc	lbl_801947BC	fn_80048E48	0x80048ec0	addr	addi
0x801947dc	lbl_801947DC	fn_8004901C	0x80049498	addr	addi
0x801947f4	lbl_801947F4	fn_8004901C	0x800494b8	addr	addi
0x8019480c	lbl_8019480C	fn_8004901C	0x800494d0	addr	addi
0x80194824	lbl_80194824	fn_8004901C	0x800494e8	addr	addi
0x8019483c	lbl_8019483C	fn_8004901C	0x80049500	addr	addi
0x80194854	lbl_80194854	fn_8004901C	0x80049518	addr	addi
0x8019486c	lbl_8019486C	fn_8004901C	0x80049530	addr	addi
0x80194884	lbl_80194884	fn_8004901C	0x80049548	addr	addi
0x8019489c	lbl_8019489C	fn_8004901C	0x80049560	addr	addi
0x801948b4	lbl_801948B4	fn_8004901C	0x80049578	addr	addi
0x801948cc	lbl_801948CC	fn_8004901C	0x80049590	addr	addi
0x801948e4	lbl_801948E4	fn_8004901C	0x800495a8	addr	addi
0x801948fc	lbl_801948FC	fn_8004901C	0x800495c0	addr	addi
0x80194914	lbl_80194914	fn_8004901C	0x800495d8	addr	addi
0x8019492c	lbl_8019492C	fn_8004901C	0x800495f0	addr	addi
0x80194944	lbl_80194944	fn_8004901C	0x80049608	addr	addi
0x80194960	lbl_80194960	fn_8004901C	0x80049620	addr	addi
0x80194978	lbl_80194978	fn_8004901C	0x80049638	addr	addi
0x80194990	lbl_80194990	fn_8004901C	0x80049650	addr	addi
0x801949a8	lbl_801949A8	fn_8004901C	0x80049668	addr	addi
0x801949c0	lbl_801949C0	fn_8004901C	0x80049680	addr	addi
0x801949d8	lbl_801949D8	fn_8004901C	0x80049698	addr	addi
0x801949f0	lbl_801949F0	fn_8004901C	0x800496b0	addr	addi
0x80194a08	lbl_80194A08	fn_8004901C	0x800496c8	addr	addi
0x80194a20	lbl_80194A20	fn_8004901C	0x800496e0	addr	addi
0x80194a38	lbl_80194A38	fn_8004901C	0x800496f8	addr	addi
0x80194a50	lbl_80194A50	fn_8004901C	0x80049710	addr	addi
0x80194a68	lbl_80194A68	fn_8004901C	0x80049728	addr	addi
0x80194a80	lbl_80194A80	fn_8004901C	0x80049740	addr	addi
0x80194a98	lbl_80194A98	fn_8004901C	0x80049758	addr	addi
0x80194ab0	lbl_80194AB0	fn_8004901C	0x80049770	addr	addi
0x80194ac8	lbl_80194AC8	fn_8004901C	0x80049788	addr	addi
0x80194ae4	lbl_80194AE4	fn_8004901C	0x80049850	addr	addi
0x80194b5c	lbl_80194B5C	fn_80049C5C	0x80049cd0	addr	addi
0x80194b5c	lbl_80194B5C	fn_80049C5C	0x80049cfc	addr	addi
0x80194b5c	lbl_80194B5C	fn_80049C5C	0x80049d8c	addr	addi
0x80194b94	lbl_80194B94	fn_80049C5C	0x80049cd4	addr	addi
0x80194bbc	lbl_80194BBC	fn_80049C5C	0x80049d00	addr	addi
0x80194be4	lbl_80194BE4	fn_80049C5C	0x80049d90	addr	addi
0x80194c0c	lbl_80194C0C	fn_8004AF88	0x8004afd0	addr	addi
0x80194c28	lbl_80194C28	fn_8004B2B0	0x8004b2f8	addr	addi
0x80194c94	lbl_80194C94	fn_8004C118	0x8004c148	addr	addi
0x80194c94	lbl_80194C94	fn_8004C118	0x8004c210	addr	addi
0x80194c94	lbl_80194C94	fn_8004C538	0x8004c588	addr	addi
0x80194c94	lbl_80194C94	fn_8004C538	0x8004c5f4	addr	addi
0x80194c94	lbl_80194C94	fn_8004C538	0x8004c61c	addr	addi
0x80194c94	lbl_80194C94	fn_8004C538	0x8004c644	addr	addi
0x80194c94	lbl_80194C94	fn_8004C538	0x8004c668	addr	addi
0x80194c94	lbl_80194C94	fn_8004C538	0x8004c6f4	addr	addi
0x80194c94	lbl_80194C94	fn_8004C538	0x8004c8d8	addr	addi
0x80194c94	lbl_80194C94	fn_8005A338	0x8005a3c8	addr	addi
0x80194cc4	lbl_80194CC4	fn_8004C118	0x8004c168	addr	addi
0x80194cd4	lbl_80194CD4	fn_8004C118	0x8004c188	addr	addi
0x80194cdc	lbl_80194CDC	fn_8004C118	0x8004c1bc	addr	addi
0x80194cf0	lbl_80194CF0	fn_8004C118	0x8004c1ec	addr	addi
0x80194cf8	lbl_80194CF8	fn_8004C118	0x8004c29c	addr	addi
0x80194d80	lbl_80194D80	fn_8004C118	0x8004c414	addr	addi
0x80194d84	lbl_80194D84	fn_8005A338	0x8005a3dc	addr	addi
0x80194da8	lbl_80194DA8	fn_8004C538	0x8004c59c	addr	addi
0x80194de8	lbl_80194DE8	fn_8004C538	0x8004c708	addr	addi
0x80194dfc	lbl_80194DFC	fn_8004C538	0x8004c8ec	addr	addi
0x80194e64	lbl_80194E64	fn_8004C538	0x8004d448	addr	addi
0x80194eb8	lbl_80194EB8	fn_8004C538	0x8004d478	addr	addi
0x8019502c	lbl_8019502C	fn_80050C5C	0x80050cf4	addr	addi
0x8019502c	lbl_8019502C	fn_80050C5C	0x80050cf4	addr	addi
0x801950a0	lbl_801950A0	fn_80053860	0x80053aa0	addr	addi
0x801950a0	lbl_801950A0	fn_80053860	0x80053aa0	addr	addi
0x801950a0	lbl_801950A0	fn_80053860	0x80053aa0	addr	addi
0x801950a0	lbl_801950A0	fn_80053860	0x80053aa0	addr	addi
0x801950a0	lbl_801950A0	fn_80053860	0x80053aa0	addr	addi
0x801950a0	lbl_801950A0	fn_80053860	0x80053aa0	addr	addi
0x801950a0	lbl_801950A0	fn_80053860	0x80053aa0	addr	addi
0x801950a0	lbl_801950A0	fn_80053860	0x80053aa0	addr	addi
0x801950a0	lbl_801950A0	fn_80053860	0x80053aa0	addr	addi
0x801950a0	lbl_801950A0	fn_80053860	0x80053aa0	addr	addi
0x801950c4	lbl_801950C4	fn_80053D70	0x80055624	addr	addi
0x801950c4	lbl_801950C4	fn_80053D70	0x80055624	addr	addi
0x80195518	lbl_80195518	fn_8005C29C	0x8005c2c0	addr	addi
0x80195518	lbl_80195518	fn_80061454	0x800617a0	addr	addi
0x80195548	lbl_80195548	fn_8005CB34	0x8005cce4	addr	addi
0x80195578	lbl_80195578	fn_8005CB34	0x8005cd00	addr	addi
0x8019567c	lbl_8019567C	fn_80060F58	0x80060f78	addr	addi
0x801956b4	lbl_801956B4	fn_80062DA0	0x80062e60	addr	addi
0x801956b4	lbl_801956B4	fn_80062DA0	0x80062e60	addr	addi
0x801956b4	lbl_801956B4	fn_80062DA0	0x80062e60	addr	addi
0x801956b4	lbl_801956B4	fn_80062DA0	0x80062e60	addr	addi
0x80196a70	lbl_80196A70	fn_800673A8	0x800677b8	addr	addi
0x80196a70	lbl_80196A70	fn_800673A8	0x80067b48	addr	addi
0x80196a70	lbl_80196A70	fn_800673A8	0x80067ed8	addr	addi
0x80196a70	lbl_80196A70	fn_800673A8	0x80068278	addr	addi
0x80196a70	lbl_80196A70	fn_800673A8	0x8006860c	addr	addi
0x80196a70	lbl_80196A70	fn_800673A8	0x800689a0	addr	addi
0x801a0004	lbl_801A0004	fn_80074F48	0x80075718	addr	addi
0x801a0004	lbl_801A0004	fn_80074F48	0x80075718	addr	addi
0x801a0004	lbl_801A0004	Menu_Open	0x8007614c	addr	addi
0x801a0004	lbl_801A0004	Menu_Open	0x8007614c	addr	addi
0x801a0004	lbl_801A0004	Menu_CloseCurrent	0x8007614c	addr	addi
0x801a0004	lbl_801A0004	fn_800816F8	0x80081910	addr	addi
0x801a0004	lbl_801A0004	fn_800885CC	0x80088b1c	addr	addi
0x801a0004	lbl_801A0004	fn_8008C13C	0x8008c860	addr	addi
0x801a0004	lbl_801A0004	fn_8008C768	0x8008c860	addr	addi
0x801a0004	lbl_801A0004	fn_8009CB2C	0x8009cc88	addr	addi
0x801a0004	lbl_801A0004	fn_8009DAE8	0x8009db88	addr	addi
0x801a0004	lbl_801A0004	fn_8009E310	0x8009e6c0	addr	addi
0x801a0004	lbl_801A0004	fn_8009FB78	0x8009ff24	addr	addi
0x801a0004	lbl_801A0004	fn_800A2498	0x800a2a50	addr	addi
0x801a0004	lbl_801A0004	fn_800A2498	0x800a2a50	addr	addi
0x801a0004	lbl_801A0004	Menu_Unknown4_HandleSelection	0x800b07cc	addr	addi
0x801a0004	lbl_801A0004	Menu_Unknown4_HandleSelection	0x800b07cc	addr	addi
0x801a0004	lbl_801A0004	Menu_Unknown6_HandleSelection	0x800b1504	addr	addi
0x801a0004	lbl_801A0004	fn_800B2E10	0x800b2f90	addr	addi
0x801a0004	lbl_801A0004	fn_800BBAE4	0x800bbb40	addr	addi
0x801a0004	lbl_801A0004	fn_800BBAE4	0x800bbc54	addr	addi
0x801a0004	lbl_801A0004	fn_800BF2CC	0x800bf418	addr	addi
0x801a0004	lbl_801A0004	fn_800BFF08	0x800bff68	addr	addi
0x801a0004	lbl_801A0004	fn_800C1400	0x800c1498	addr	addi
0x801a0004	lbl_801A0004	fn_800C1400	0x800c1650	addr	addi
0x801a0004	lbl_801A0004	fn_800C1400	0x800c1650	addr	addi
0x801a0004	lbl_801A0004	fn_800C1400	0x800c1650	addr	addi
0x801a0004	lbl_801A0004	fn_800C1400	0x800c1650	addr	addi
0x801a0004	lbl_801A0004	fn_800C42A0	0x800c4458	addr	addi
0x801a0004	lbl_801A0004	fn_800C42A0	0x800c4458	addr	addi
0x801a0004	lbl_801A0004	fn_800C42A0	0x800c4458	addr	addi
0x801a0004	lbl_801A0004	fn_800C42A0	0x800c4458	addr	addi
0x801a0004	lbl_801A0004	fn_800C4C4C	0x800c4cbc	addr	addi
0x801a0004	lbl_801A0004	fn_800C4EA0	0x800c5034	addr	addi
0x801a0004	lbl_801A0004	fn_800C4EA0	0x800c5034	addr	addi
0x801a0004	lbl_801A0004	fn_800C4FDC	0x800c5130	addr	addi
0x801a0004	lbl_801A0004	fn_800C525C	0x800c53b4	addr	addi
0x801a0004	lbl_801A0004	fn_800C5A10	0x800c5c0c	addr	addi
0x801a0004	lbl_801A0004	fn_800C5B9C	0x800c5c0c	addr	addi
0x801a0004	lbl_801A0004	fn_800C5D68	0x800c6104	addr	addi
0x801a0004	lbl_801A0004	fn_800C5D68	0x800c6104	addr	addi
0x801a0004	lbl_801A0004	fn_800C6094	0x800c6104	addr	addi
0x801a0004	lbl_801A0004	fn_800C6430	0x800c66fc	addr	addi
0x801a0004	lbl_801A0004	fn_800C6430	0x800c66fc	addr	addi
0x801a0004	lbl_801A0004	fn_800C6430	0x800c66fc	addr	addi
0x801a0004	lbl_801A0004	fn_800C6430	0x800c66fc	addr	addi
0x801a0004	lbl_801A0004	fn_800C757C	0x800c76b8	addr	addi
0x801a0004	lbl_801A0004	fn_800C78EC	0x800c79c0	addr	addi
0x801a0004	lbl_801A0004	fn_800CA4AC	0x800ca69c	addr	addi
0x801a0004	lbl_801A0004	fn_800CA4AC	0x800ca69c	addr	addi
0x801a0004	lbl_801A0004	fn_800D197C	0x800d2548	addr	addi
0x801a0004	lbl_801A0004	fn_800D64B0	0x800d69d4	addr	addi
0x801a0004	lbl_801A0004	fn_800D64B0	0x800d69d4	addr	addi
0x801a0004	lbl_801A0004	fn_800D64B0	0x800d69d4	addr	addi
0x801a0004	lbl_801A0004	fn_800D64B0	0x800d69d4	addr	addi
0x801a0004	lbl_801A0004	fn_800D64B0	0x800d69d4	addr	addi
0x801a0004	lbl_801A0004	fn_800D64B0	0x800d69d4	addr	addi
0x801a0004	lbl_801A0004	fn_800D6968	0x800d6b1c	addr	addi
0x801a0004	lbl_801A0004	fn_800DD1C8	0x800de760	addr	addi
0x801a0004	lbl_801A0004	fn_800DD1C8	0x800de760	addr	addi
0x801a0004	lbl_801A0004	fn_800DD1C8	0x800de760	addr	addi
0x801a0004	lbl_801A0004	fn_800DD1C8	0x800de760	addr	addi
0x801a0004	lbl_801A0004	fn_800DD1C8	0x800de760	addr	addi
0x801a0004	lbl_801A0004	fn_800DD1C8	0x800de760	addr	addi
0x801a0004	lbl_801A0004	fn_800DD1C8	0x800de760	addr	addi
0x801a0004	lbl_801A0004	fn_800DD1C8	0x800de760	addr	addi
0x801a0004	lbl_801A0004	fn_800DFC04	0x800e04e0	addr	addi
0x801a0004	lbl_801A0004	fn_800DFC04	0x800e04e0	addr	addi
0x801a0004	lbl_801A0004	fn_800DFC04	0x800e04e0	addr	addi
0x801a0004	lbl_801A0004	fn_800DFC04	0x800e04e0	addr	addi
0x801a0008	lbl_801A0008	fn_8006B328	0x8006b5a0	addr	addi
0x801a0008	lbl_801A0008	fn_8006B328	0x8006b5a0	addr	addi
0x801a0008	lbl_801A0008	fn_8006B328	0x8006b5a0	addr	addi
0x801a0008	lbl_801A0008	fn_8006B328	0x8006b5a0	addr	addi
0x801a0008	lbl_801A0008	fn_8006B328	0x8006ba90	addr	addi
0x801a0008	lbl_801A0008	fn_8006E3E0	0x8006e628	addr	addi
0x801a0008	lbl_801A0008	fn_8006E3E0	0x8006e62c	addr	addi
0x801a0008	lbl_801A0008	fn_8006E3E0	0x8006e62c	addr	addi
0x801a0008	lbl_801A0008	fn_80076B94	0x80076ca8	addr	addi
0x801a0008	lbl_801A0008	fn_80076B94	0x80076ca8	addr	addi
0x801a0008	lbl_801A0008	fn_80076B94	0x80076ca8	addr	addi
0x801a0008	lbl_801A0008	AIScriptResolveReferences	0x8007e9d0	addr	addi
0x801a0008	lbl_801A0008	fn_8007ECB8	0x8007ee74	addr	addi
0x801a0008	lbl_801A0008	fn_800A2498	0x800a2684	addr	addi
0x801a0008	lbl_801A0008	fn_800A2498	0x800a2684	addr	addi
0x801a0008	lbl_801A0008	fn_800A2498	0x800a2684	addr	addi
0x801a0008	lbl_801A0008	fn_800A2498	0x800a2684	addr	addi
0x801a0008	lbl_801A0008	fn_800A34B0	0x800a369c	addr	ori
0x801a0008	lbl_801A0008	fn_800A34B0	0x800a369c	addr	ori
0x801a0008	lbl_801A0008	fn_800A34B0	0x800a369c	addr	ori
0x801a0008	lbl_801A0008	fn_800A34B0	0x800a369c	addr	ori
0x801a0008	lbl_801A0008	fn_800C8014	0x800c852c	addr	addi
0x801a0008	lbl_801A0008	fn_800C8014	0x800c852c	addr	addi
0x801a0008	lbl_801A0008	fn_800C8014	0x800c852c	addr	addi
0x801a0008	lbl_801A0008	fn_800CBD6C	0x800cc028	addr	addi
0x801a0008	lbl_801A0008	fn_800CC6C4	0x800cc7fc	addr	addi
0x801a0008	lbl_801A0008	fn_800DA478	0x800da4ec	addr	addi
0x801a0008	lbl_801A0008	fn_800E283C	0x800e28c0	addr	addi
0x801a000c	lbl_801A000C	fn_80070690	0x800707f4	addr	addi
0x801a000c	lbl_801A000C	Menu_OpenFromRegistry	0x800768e0	addr	addi
0x801a000c	lbl_801A000C	Menu_OpenFromRegistry	0x800768e0	addr	addi
0x801a000c	lbl_801A000C	fn_8008C13C	0x8008c4f4	addr	addi
0x801a000c	lbl_801A000C	fn_8008C768	0x8008caa4	addr	addi
0x801a000c	lbl_801A000C	fn_800AD4C4	0x800ae6e0	addr	addi
0x801a000c	lbl_801A000C	fn_800AD4C4	0x800ae6e0	addr	addi
0x801a000c	lbl_801A000C	fn_800D28A0	0x800d2bdc	addr	addi
0x801a000c	lbl_801A000C	fn_800D7ED8	0x800d80f4	addr	addi
0x801a000c	lbl_801A000C	fn_800D7ED8	0x800d80f4	addr	addi
0x801a000c	lbl_801A000C	fn_800D7ED8	0x800d80f4	addr	addi
0x801a000c	lbl_801A000C	fn_800D7ED8	0x800d80f4	addr	addi
0x801a000c	lbl_801A000C	fn_800DBDE0	0x800dc08c	addr	addi
0x801a000c	lbl_801A000C	fn_800DBDE0	0x800dc08c	addr	addi
0x801a000c	lbl_801A000C	fn_800DBDE0	0x800dc08c	addr	addi
0x801a000c	lbl_801A000C	fn_800DBDE0	0x800dc08c	addr	addi
0x801a000c	lbl_801A000C	fn_800DBDE0	0x800dc08c	addr	addi
0x801a000c	lbl_801A000C	fn_800DBDE0	0x800dc08c	addr	addi
0x801a000c	lbl_801A000C	fn_800DBDE0	0x800dc08c	addr	addi
0x801a000c	lbl_801A000C	fn_800DC454	0x800dc714	addr	addi
0x801a000c	lbl_801A000C	fn_800DC454	0x800dc714	addr	addi
0x801a000c	lbl_801A000C	fn_800DC454	0x800dc714	addr	addi
0x801a000c	lbl_801A000C	fn_800DC454	0x800dc714	addr	addi
0x801a000c	lbl_801A000C	fn_800DC454	0x800dc714	addr	addi
0x801a000c	lbl_801A000C	fn_800DC454	0x800dc714	addr	addi
0x801a0024	lbl_801A0024	fn_8006B328	0x8006b9f0	addr	addi
0x801a0024	lbl_801A0024	fn_8006B328	0x8006b9f0	addr	addi
0x801a0024	lbl_801A0024	fn_8006BBA8	0x8006c2d0	addr	addi
0x801a0024	lbl_801A0024	fn_8006BBA8	0x8006c2d0	addr	addi
0x801a0024	lbl_801A0024	fn_8006BBA8	0x8006c2d0	addr	addi
0x801a0024	lbl_801A0024	fn_8006BBA8	0x8006c2d0	addr	addi
0x801a0024	lbl_801A0024	fn_8006BBA8	0x8006c2d0	addr	addi
0x801a0024	lbl_801A0024	fn_8006BBA8	0x8006c2d0	addr	addi
0x801a0024	lbl_801A0024	fn_800AFDC0	0x800afe6c	addr	addi
0x801a0024	lbl_801A0024	fn_800AFDC0	0x800afe6c	addr	addi
0x801a0030	lbl_801A0030	fn_80085628	0x8008582c	addr	addi
0x801a0030	lbl_801A0030	fn_8008794C	0x80087d9c	addr	addi
0x801a0030	lbl_801A0030	fn_8008F0C8	0x8008f19c	addr	addi
0x801a0030	lbl_801A0030	fn_8008F0C8	0x8008f19c	addr	addi
0x801a0030	lbl_801A0030	fn_8008F0C8	0x8008f19c	addr	addi
0x801a0030	lbl_801A0030	fn_8008F0C8	0x8008f19c	addr	addi
0x801a0030	lbl_801A0030	fn_800AFDC0	0x800afddc	addr	addi
0x801a0030	lbl_801A0030	fn_800C42A0	0x800c4494	addr	addi
0x801a003c	lbl_801A003C	fn_800C0EC0	0x800c1064	addr	addi
0x801a003c	lbl_801A003C	fn_800C0EC0	0x800c1064	addr	addi
0x801a003c	lbl_801A003C	fn_800C0EC0	0x800c1064	addr	addi
0x801a0040	lbl_801A0040	fn_8008794C	0x80087cd4	addr	addi
0x801a0040	lbl_801A0040	fn_800D8038	0x800d85d8	addr	addi
0x801a0040	lbl_801A0040	fn_800D8038	0x800d85d8	addr	addi
0x801a0040	lbl_801A0040	fn_800D8038	0x800d85d8	addr	addi
0x801a0040	lbl_801A0040	fn_800D8038	0x800d85d8	addr	addi
0x801a0044	lbl_801A0044	fn_800C8014	0x800c8578	addr	addi
0x801a0048	lbl_801A0048	fn_800A39A8	0x800a3d20	addr	addi
0x801a0048	lbl_801A0048	fn_800B57DC	0x800b5970	addr	addi
0x801a0048	lbl_801A0048	fn_800B57DC	0x800b5970	addr	addi
0x801a0048	lbl_801A0048	fn_800B594C	0x800b5970	addr	addi
0x801a0048	lbl_801A0048	fn_800C8014	0x800c8794	addr	addi
0x801a0048	lbl_801A0048	fn_800C8014	0x800c8794	addr	addi
0x801a004c	lbl_801A004C	fn_800C04C4	0x800c0738	addr	addi
0x801a004c	lbl_801A004C	fn_800C04C4	0x800c0738	addr	addi
0x801a0054	lbl_801A0054	fn_8008C768	0x8008ce2c	addr	addi
0x801a0054	lbl_801A0054	fn_8008C768	0x8008ce2c	addr	addi
0x801a0054	lbl_801A0054	fn_8008C768	0x8008ce2c	addr	addi
0x801a0054	lbl_801A0054	fn_8008C768	0x8008ce2c	addr	addi
0x801a0054	lbl_801A0054	fn_800D3054	0x800d33e4	addr	addi
0x801a0054	lbl_801A0054	fn_800D3054	0x800d33e4	addr	addi
0x801a0054	lbl_801A0054	fn_800D3054	0x800d33e4	addr	addi
0x801a005c	lbl_801A005C	Menu_Unknown1_HandleSelection	0x800b10b0	addr	addi
0x801a005c	lbl_801A005C	fn_800C28AC	0x800c2e34	addr	addi
0x801a005c	lbl_801A005C	fn_800C2D14	0x800c2e34	addr	addi
0x801a005c	lbl_801A005C	fn_800C2D14	0x800c2e34	addr	addi
0x801a0060	lbl_801A0060	fn_800A4E68	0x800a5268	addr	ori
0x801a0060	lbl_801A0060	fn_800A4E68	0x800a5268	addr	ori
0x801a0060	lbl_801A0060	fn_800A4E68	0x800a5268	addr	ori
0x801a006c	lbl_801A006C	fn_8007373C	0x800737d8	addr	addi
0x801a006c	lbl_801A006C	fn_8007452C	0x8007480c	addr	addi
0x801a006c	lbl_801A006C	fn_800746F8	0x8007480c	addr	addi
0x801a006c	lbl_801A006C	fn_800746F8	0x8007480c	addr	addi
0x801a006c	lbl_801A006C	fn_8007FDBC	0x8007ff74	addr	addi
0x801a006c	lbl_801A006C	fn_8008014C	0x800803a4	addr	addi
0x801a006c	lbl_801A006C	fn_800803CC	0x80080614	addr	addi
0x801a006c	lbl_801A006C	fn_80084D40	0x80084e50	addr	addi
0x801a006c	lbl_801A006C	fn_800984DC	0x80098644	addr	addi
0x801a006c	lbl_801A006C	fn_800984DC	0x800987c8	addr	addi
0x801a006c	lbl_801A006C	fn_800984DC	0x800987c8	addr	addi
0x801a006c	lbl_801A006C	fn_800C2F20	0x800c317c	addr	addi
0x801a006c	lbl_801A006C	fn_800C3054	0x800c317c	addr	addi
0x801a00d8	lbl_801A00D8	fn_8009AFE0	0x8009b330	addr	addi
0x801a00dc	lbl_801A00DC	fn_800D50B8	0x800d528c	addr	addi
0x801a00dc	lbl_801A00DC	fn_800D50B8	0x800d528c	addr	addi
0x801a00dc	lbl_801A00DC	fn_800D51E4	0x800d528c	addr	addi
0x801a00dc	lbl_801A00DC	fn_800D51E4	0x800d528c	addr	addi
0x801a0108	lbl_801A0108	Menu_NavigateForward	0x800b4558	addr	addi
0x801a010c	lbl_801A010C	fn_8007FC1C	0x8007fd88	addr	addi
0x801a010c	lbl_801A010C	fn_8007FDBC	0x8007ff4c	addr	addi
0x801a010c	lbl_801A010C	fn_8007FDBC	0x8007ff4c	addr	addi
0x801a010c	lbl_801A010C	fn_8007FF9C	0x8008011c	addr	addi
0x801a010c	lbl_801A010C	fn_8008014C	0x80080388	addr	addi
0x801a010c	lbl_801A010C	fn_8008014C	0x80080388	addr	addi
0x801a010c	lbl_801A010C	fn_8008014C	0x80080388	addr	addi
0x801a010c	lbl_801A010C	fn_8008014C	0x80080388	addr	addi
0x801a010c	lbl_801A010C	fn_800803CC	0x800805ec	addr	addi
0x801a010c	lbl_801A010C	fn_800803CC	0x800805ec	addr	addi
0x801a010c	lbl_801A010C	fn_800803CC	0x800805ec	addr	addi
0x801a010c	lbl_801A010C	fn_800803CC	0x800805ec	addr	addi
0x801a010c	lbl_801A010C	fn_8008063C	0x800807d0	addr	addi
0x801a010c	lbl_801A010C	fn_8008063C	0x800807d0	addr	addi
0x801a010c	lbl_801A010C	fn_80080800	0x80080978	addr	addi
0x801a010c	lbl_801A010C	fn_800809AC	0x80080b24	addr	addi
0x801a04a4	lbl_801A04A4	fn_800B3774	0x800b388c	addr	addi
0x801a04b8	lbl_801A04B8	fn_800B02F0	0x800b0600	addr	addi
0x801a04b8	lbl_801A04B8	fn_800B02F0	0x800b0600	addr	addi
0x801a04b8	lbl_801A04B8	fn_800B02F0	0x800b0600	addr	addi
0x801a04b8	lbl_801A04B8	fn_800B02F0	0x800b0600	addr	addi
0x801a04b8	lbl_801A04B8	Menu_Unknown4_HandleSelection	0x800b071c	addr	addi
0x801a04b8	lbl_801A04B8	Menu_Unknown4_HandleSelection	0x800b071c	addr	addi
0x801a04b8	lbl_801A04B8	Menu_Unknown4_HandleSelection	0x800b071c	addr	addi
0x801a04b8	lbl_801A04B8	Menu_Unknown4_HandleSelection	0x800b0780	addr	addi
0x801a04b8	lbl_801A04B8	Menu_Unknown4_HandleSelection	0x800b0780	addr	addi
0x801a04b8	lbl_801A04B8	Menu_Unknown4_HandleSelection	0x800b0780	addr	addi
0x801a04b8	lbl_801A04B8	Menu_Unknown4_HandleSelection	0x800b07bc	addr	addi
0x801a04b8	lbl_801A04B8	fn_800B3774	0x800b38b0	addr	addi
0x801a04c8	lbl_801A04C8	fn_800B3774	0x800b38e4	addr	addi
0x801a04d8	lbl_801A04D8	fn_800B3774	0x800b3908	addr	addi
0x801a04e0	lbl_801A04E0	fn_800B3774	0x800b3930	addr	addi
0x801a04e8	lbl_801A04E8	fn_800B3774	0x800b3950	addr	addi
0x801a04f0	lbl_801A04F0	Menu_Unknown4_BuildOptions	0x800b0b48	addr	addi
0x801a04f0	lbl_801A04F0	Menu_Unknown4_BuildOptions	0x800b0b48	addr	addi
0x801a04f0	lbl_801A04F0	DebugMenu_BuildOptions	0x800b1b3c	addr	addi
0x801a04f0	lbl_801A04F0	DebugMenu_BuildOptions	0x800b1b3c	addr	addi
0x801a04f0	lbl_801A04F0	DebugMenu_BuildOptions	0x800b1b3c	addr	addi
0x801a04f0	lbl_801A04F0	DebugMenu_BuildOptions	0x800b1b3c	addr	addi
0x801a04f0	lbl_801A04F0	DebugMenu_BuildOptions	0x800b1b3c	addr	addi
0x801a04f0	lbl_801A04F0	DebugMenu_BuildOptions	0x800b1b3c	addr	addi
0x801a04f0	lbl_801A04F0	DebugMenu_BuildOptions	0x800b1b3c	addr	addi
0x801a04f0	lbl_801A04F0	DebugMenu_BuildOptions	0x800b1b3c	addr	addi
0x801a04f0	lbl_801A04F0	DebugMenu_BuildOptions	0x800b1b3c	addr	addi
0x801a0ecc	lbl_801A0ECC	fn_80070690	0x80070a98	addr	addi
