batman	i386	0xa528	T	text	func	__ZN8CMacGame23AddSettingsToDebugPanelEP18CDebugOptionsPanel	ZN8CMacGame23AddSettingsToDebugPanelEP18CDebugOptionsPanel		Other
batman	i386	0xa52e	T	text	func	__ZN8CMacGame25AddSettingsToBatteryPanelEP20CBatteryOptionsPanel	ZN8CMacGame25AddSettingsToBatteryPanelEP20CBatteryOptionsPanel		Other
batman	i386	0xa534	T	text	func	__ZN8CMacGame25AddSettingsToTestingPanelEP20CTestingOptionsPanel	ZN8CMacGame25AddSettingsToTestingPanelEP20CTestingOptionsPanel		Other
batman	i386	0xa53a	T	text	func	__ZN8CMacGame26AddSettingsToAdvancedPanelEP21CAdvancedOptionsPanel	ZN8CMacGame26AddSettingsToAdvancedPanelEP21CAdvancedOptionsPanel		Other
batman	i386	0xa540	T	text	func	__ZN8CMacGame10DoOpenFileERK5CFile	ZN8CMacGame10DoOpenFileERK5CFile		Other
batman	i386	0xa546	T	text	func	__ZN8CMacGame24RezLib_Callback_ShowHideEv	ZN8CMacGame24RezLib_Callback_ShowHideEv		Other
batman	i386	0xa576	T	text	func	__ZN8CMacGame22CheckPreferencesFolderERK7CStringS2_b	ZN8CMacGame22CheckPreferencesFolderERK7CStringS2_b		Other
batman	i386	0xa772	T	text	func	__ZN8CMacGame18GetVideoCardIssuesERSt4listI14VideoCardIssueSaIS1_EE	ZN8CMacGame18GetVideoCardIssuesERSt4listI14VideoCardIssueSaIS1_EE		Other
batman	i386	0xa778	T	text	func	__ZN8CMacGame15GetFileMappingsERSt3mapI7CStringS1_18CString_NoCaseLessSaISt4pairIKS1_S1_EEE	ZN8CMacGame15GetFileMappingsERSt3mapI7CStringS1_18CString_NoCaseLessSaISt4pairIKS1_S1_EEE		Other
batman	i386	0xa780	T	text	func	__ZN8CMacGame23GetEditableDataFilesMapERSt3mapI7CStringS1_18CString_NoCaseLessSaISt4pairIKS1_S1_EEE	ZN8CMacGame23GetEditableDataFilesMapERSt3mapI7CStringS1_18CString_NoCaseLessSaISt4pairIKS1_S1_EEE		Other
