# caller_name	caller_addr	callee_addr	callee_name
ScriptKeyword_PARAM	0x8007CC10	0x7FEA5714	fn_7FEA5714
fn_8007CC34	0x8007CC7C	0x8007D2AC	AIScriptLoadScp
fn_8007CC34	0x8007CC84	0x8007D234	AIScriptXRefScript
fn_8007CC34	0x8007CC98	0x7FEA90CC	fn_7FEA90CC
fn_8007CC34	0x8007CCA8	0x8007D1C8	AIScriptXRefScript
fn_8007CC34	0x8007CCB8	0x7FEA8C7C	fn_7FEA8C7C
fn_8007CC34	0x8007CCDC	0x7FEA8960	fn_7FEA8960
fn_8007CC34	0x8007CD20	0x8007CE60	AIScriptXRefScript
fn_8007CC34	0x8007CD2C	0x7FEAFDA0	fn_7FEAFDA0
fn_8007CC34	0x8007CD48	0x8007CDE8	fn_8007CC34
fn_8007CC34	0x8007CD54	0x7FEAFD28	fn_7FEAFD28
fn_8007CC34	0x8007CD78	0x7FEA854C	fn_7FEA854C
fn_8007CC34	0x8007CD84	0x8007CF34	AIScriptXRefScript
fn_8007CC34	0x8007CD94	0x7FEA89E8	fn_7FEA89E8
fn_8007CC34	0x8007CDAC	0x7FEA89A0	fn_7FEA89A0
fn_8007CC34	0x8007CDC4	0x8007CE64	AIScriptXRefScript
fn_8007CC34	0x8007CDD4	0x7FEA8928	fn_7FEA8928
fn_8007CC34	0x8007CDFC	0x7FEA39E0	fn_7FEA39E0
fn_8007CC34	0x8007CE10	0x7FEA2434	fn_7FEA2434
AIScriptXRefScript	0x8007CEC0	0x8007D020	AIScriptXRefScript
AIScriptXRefScript	0x8007CED0	0x7FEAF8B4	fn_7FEAF8B4
AIScriptXRefScript	0x8007CEEC	0x8007CF9C	AIScriptXRefScript
AIScriptXRefScript	0x8007CEFC	0x7FEAF830	fn_7FEAF830
AIScriptXRefScript	0x8007CF30	0x803E07C4	fn_803E07C4
AIScriptXRefScript	0x8007CF38	0x8007D938	fn_8007D550
AIScriptXRefScript	0x8007CF48	0x8007D8A8	fn_8007D550
AIScriptXRefScript	0x8007CF5C	0x7FEA8880	fn_7FEA8880
AIScriptXRefScript	0x8007CF6C	0x8007D83C	fn_8007D550
AIScriptXRefScript	0x8007CF7C	0x7FEA8430	fn_7FEA8430
AIScriptXRefScript	0x8007CFA0	0x7FEA8114	fn_7FEA8114
AIScriptXRefScript	0x8007CFE4	0x8007D104	AIScriptXRefScript
AIScriptXRefScript	0x8007CFF0	0x7FEAF554	fn_7FEAF554
AIScriptXRefScript	0x8007D008	0x8007D098	AIScriptXRefScript
AIScriptXRefScript	0x8007D014	0x7FEAF4E8	fn_7FEAF4E8
AIScriptXRefScript	0x8007D034	0x7FEA7D18	fn_7FEA7D18
AIScriptXRefScript	0x8007D03C	0x8007D5CC	fn_8007D550
AIScriptXRefScript	0x8007D04C	0x7FEA81C0	fn_7FEA81C0
AIScriptXRefScript	0x8007D070	0x7FEA7EA4	fn_7FEA7EA4
AIScriptXRefScript	0x8007D0B4	0x8007D1D4	AIScriptXRefScript
AIScriptXRefScript	0x8007D0C0	0x7FEAF2E4	fn_7FEAF2E4
AIScriptXRefScript	0x8007D0D8	0x8007D168	AIScriptXRefScript
AIScriptXRefScript	0x8007D0E4	0x7FEAF278	fn_7FEAF278
AIScriptXRefScript	0x8007D104	0x7FEA7AA8	fn_7FEA7AA8
AIScriptXRefScript	0x8007D10C	0x8007D35C	AIScriptLoadScp
AIScriptXRefScript	0x8007D11C	0x7FEA8340	fn_7FEA8340
AIScriptXRefScript	0x8007D134	0x80078BC8	fn_80078B5C
AIScriptXRefScript	0x8007D13C	0x8007D2CC	AIScriptLoadScp
AIScriptXRefScript	0x8007D14C	0x7FEA7EC0	fn_7FEA7EC0
AIScriptXRefScript	0x8007D164	0x7FEA7E78	fn_7FEA7E78
AIScriptXRefScript	0x8007D178	0x8007D208	AIScriptXRefScript
AIScriptXRefScript	0x8007D188	0x7FEA7E0C	fn_7FEA7E0C
AIScriptXRefScript	0x8007D1AC	0x7FEA2ED0	fn_7FEA2ED0
AIScriptXRefScript	0x8007D1C0	0x7FEA1924	fn_7FEA1924
AIScriptXRefScript	0x8007D1F4	0x7FEA6268	fn_7FEA6268
AIScriptXRefScript	0x8007D1F8	0x8007D2C8	AIScriptLoadScp
AIScriptXRefScript	0x8007D208	0x7FEAEF5C	fn_7FEAEF5C
AIScriptLoadScp	0x8007D270	0x7FEA7664	fn_7FEA7664
AIScriptLoadScp	0x8007D284	0x7FEA7B18	fn_7FEA7B18
AIScriptLoadScp	0x8007D2B0	0x803D8EC4	fn_803D8EC4
AIScriptLoadScp	0x8007D2B8	0x7FEA39BC	fn_7FEA39BC
AIScriptLoadScp	0x8007D300	0x8007D460	AIScriptLoadScp
AIScriptLoadScp	0x8007D310	0x7FEAEBF4	fn_7FEAEBF4
AIScriptLoadScp	0x8007D32C	0x8007D3DC	AIScriptLoadScp
AIScriptLoadScp	0x8007D33C	0x7FEAEB70	fn_7FEAEB70
AIScriptLoadScp	0x8007D374	0x803DFAF8	fn_803DFAF8
AIScriptLoadScp	0x8007D380	0x7FEA7574	fn_7FEA7574
AIScriptLoadScp	0x8007D3C4	0x8007D524	AIScriptLoadScp
AIScriptLoadScp	0x8007D3D4	0x7FEAE9A8	fn_7FEAE9A8
AIScriptLoadScp	0x8007D3F0	0x8007D4A0	AIScriptLoadScp
AIScriptLoadScp	0x8007D400	0x7FEAE924	fn_7FEAE924
AIScriptLoadScp	0x8007D424	0x7FEA7148	fn_7FEA7148
AIScriptLoadScp	0x8007D444	0x7FEA3A88	fn_7FEA3A88
AIScriptLoadScp	0x8007D44C	0x8007D4BC	AIScriptLoadScp
AIScriptLoadScp	0x8007D454	0x7FEA26D8	fn_7FEA26D8
AIScriptLoadScp	0x8007D464	0x7FEA2AA8	fn_7FEA2AA8
AIScriptLoadScp	0x8007D46C	0x7FEA1120	fn_7FEA1120
AIScriptLoadScp	0x8007D48C	0x7FEA5D70	fn_7FEA5D70
AIScriptLoadScp	0x8007D4A0	0x7FEA5D34	fn_7FEA5D34
AIScriptLoadScp	0x8007D4B4	0x7FEA5CF8	fn_7FEA5CF8
AIScriptLoadScp	0x8007D4C4	0x8007D5B4	fn_8007D550
AIScriptLoadScp	0x8007D4CC	0x8007D5AC	fn_8007D550
AIScriptLoadScp	0x8007D4E0	0x7FEA77F4	fn_7FEA77F4
AIScriptLoadScp	0x8007D4F4	0x7FEA5C58	fn_7FEA5C58
AIScriptLoadScp	0x8007D510	0x7FEA5C04	fn_7FEA5C04
AIScriptLoadScp	0x8007D524	0x7FEA5BC8	fn_7FEA5BC8
AIScriptLoadScp	0x8007D534	0x7FEA3D78	fn_7FEA3D78
fn_8007D550	0x8007D5A8	0x8007D708	fn_8007D550
fn_8007D550	0x8007D5B8	0x7FEAE3FC	fn_7FEAE3FC
fn_8007D550	0x8007D5D4	0x8007D684	fn_8007D550
fn_8007D550	0x8007D5E4	0x7FEAE378	fn_7FEAE378
fn_8007D550	0x8007D61C	0x7FEA6DA0	fn_7FEA6DA0
fn_8007D550	0x8007D660	0x8007D7C0	fn_8007D550
fn_8007D550	0x8007D670	0x7FEAE1D4	fn_7FEAE1D4
fn_8007D550	0x8007D68C	0x8007D73C	fn_8007D550
fn_8007D550	0x8007D69C	0x7FEAE150	fn_7FEAE150
fn_8007D550	0x8007D6C0	0x7FEA6974	fn_7FEA6974
fn_8007D550	0x8007D6D4	0x7FEA5698	fn_7FEA5698
fn_8007D550	0x8007D730	0x8007D850	fn_8007D550
fn_8007D550	0x8007D73C	0x7FEADF70	fn_7FEADF70
fn_8007D550	0x8007D754	0x8007D7E4	fn_8007D550
fn_8007D550	0x8007D760	0x7FEADF04	fn_7FEADF04
fn_8007D550	0x8007D7D0	0x7FEA6884	fn_7FEA6884
fn_8007D550	0x8007D80C	0x8007D92C	fn_8007D550
fn_8007D550	0x8007D818	0x7FEADCDC	fn_7FEADCDC
fn_8007D550	0x8007D830	0x8007D8C0	fn_8007D550
fn_8007D550	0x8007D83C	0x7FEADC70	fn_7FEADC70
fn_8007D550	0x8007D85C	0x7FEA64A0	fn_7FEA64A0
fn_8007D550	0x8007D888	0x7FEA665C	fn_7FEA665C
fn_8007D550	0x8007D8C4	0x8007D9E4	fn_8007D550
fn_8007D550	0x8007D8D0	0x7FEADAB4	fn_7FEADAB4
fn_8007D550	0x8007D8E8	0x8007D978	fn_8007D550
fn_8007D550	0x8007D8F4	0x7FEADA48	fn_7FEADA48
fn_8007D550	0x8007D914	0x7FEA6278	fn_7FEA6278
fn_8007D550	0x8007D92C	0x7FEA4CC0	fn_7FEA4CC0
fn_8007D550	0x8007D938	0x7FEA4F8C	fn_7FEA4F8C
fn_8007D550	0x8007D948	0x7FEA4F3C	fn_7FEA4F3C
fn_8007D550	0x8007D99C	0x8007DABC	fn_8007D550
fn_8007D550	0x8007D9A8	0x7FEAD82C	fn_7FEAD82C
fn_8007D550	0x8007D9C0	0x8007DA50	fn_8007D550
fn_8007D550	0x8007D9CC	0x7FEAD7C0	fn_7FEAD7C0
fn_8007D550	0x8007DA24	0x8007DB44	fn_8007D550
fn_8007D550	0x8007DA30	0x7FEAD694	fn_7FEAD694
fn_8007D550	0x8007DA48	0x8007DAD8	fn_8007D550
fn_8007D550	0x8007DA54	0x7FEAD628	fn_7FEAD628
fn_8007D550	0x8007DAB8	0x7FEA5FCC	fn_7FEA5FCC
fn_8007D550	0x8007DAF4	0x8007DC14	fn_8007D550
fn_8007D550	0x8007DB00	0x7FEAD424	fn_7FEAD424
fn_8007D550	0x8007DB18	0x8007DBA8	fn_8007D550
fn_8007D550	0x8007DB24	0x7FEAD3B8	fn_7FEAD3B8
fn_8007D550	0x8007DB44	0x7FEA5BE8	fn_7FEA5BE8
fn_8007D550	0x8007DB78	0x7FEA45DC	fn_7FEA45DC
fn_8007D550	0x8007DB84	0x7FEA48A8	fn_7FEA48A8
fn_8007D550	0x8007DB94	0x7FEA4858	fn_7FEA4858
fn_8007D550	0x8007DBE8	0x8007DD08	fn_8007D550
fn_8007D550	0x8007DBF4	0x7FEAD148	fn_7FEAD148
fn_8007D550	0x8007DC0C	0x8007DC9C	fn_8007D550
fn_8007D550	0x8007DC18	0x7FEAD0DC	fn_7FEAD0DC
fn_8007D550	0x8007DC4C	0x7FEA5B10	fn_7FEA5B10
fn_8007D550	0x8007DC88	0x8007DDA8	fn_8007D550
fn_8007D550	0x8007DC94	0x7FEACF68	fn_7FEACF68
fn_8007D550	0x8007DCAC	0x8007DD3C	fn_8007D550
fn_8007D550	0x8007DCB8	0x7FEACEFC	fn_7FEACEFC
fn_8007D550	0x8007DCD8	0x7FEA572C	fn_7FEA572C
fn_8007D550	0x8007DCF4	0x7FEA5918	fn_7FEA5918
fn_8007D550	0x8007DD30	0x8007DE50	fn_8007D550
fn_8007D550	0x8007DD3C	0x7FEACD70	fn_7FEACD70
fn_8007D550	0x8007DD54	0x8007DDE4	fn_8007D550
fn_8007D550	0x8007DD60	0x7FEACD04	fn_7FEACD04
fn_8007D550	0x8007DD80	0x7FEA5534	fn_7FEA5534
fn_8007D550	0x8007DDB4	0x7FEA41F8	fn_7FEA41F8
fn_8007D550	0x8007DE08	0x8007DF28	fn_8007D550
fn_8007D550	0x8007DE14	0x7FEACAE8	fn_7FEACAE8
fn_8007D550	0x8007DE2C	0x8007DEBC	fn_8007D550
fn_8007D550	0x8007DE38	0x7FEACA7C	fn_7FEACA7C
fn_8007D550	0x8007DEA8	0x7FEA53FC	fn_7FEA53FC
fn_8007D550	0x8007DEE8	0x8007E008	fn_8007D550
fn_8007D550	0x8007DEF4	0x7FEAC848	fn_7FEAC848
fn_8007D550	0x8007DF0C	0x8007DF9C	fn_8007D550
fn_8007D550	0x8007DF18	0x7FEAC7DC	fn_7FEAC7DC
fn_8007D550	0x8007DF38	0x7FEA500C	fn_7FEA500C
fn_8007D550	0x8007DF64	0x7FEA51C8	fn_7FEA51C8
fn_8007D550	0x8007DFA4	0x8007E0C4	fn_8007E064
fn_8007D550	0x8007DFB0	0x7FEAC614	fn_7FEAC614
fn_8007D550	0x8007DFC8	0x8007E058	fn_8007D550
fn_8007D550	0x8007DFD4	0x7FEAC5A8	fn_7FEAC5A8
fn_8007D550	0x8007DFF4	0x7FEA4DD8	fn_7FEA4DD8
fn_8007D550	0x8007E00C	0x7FEA3820	fn_7FEA3820
fn_8007D550	0x8007E018	0x7FEA3AEC	fn_7FEA3AEC
fn_8007D550	0x8007E02C	0x7FEA37C0	fn_7FEA37C0
fn_8007D550	0x8007E038	0x7FEA3A8C	fn_7FEA3A8C
fn_8007E064	0x8007E0C4	0x7FEA38C8	fn_7FEA38C8
fn_8007E064	0x8007E0D8	0x7FEA540C	fn_7FEA540C
fn_8007E064	0x8007E0EC	0x7FEA3870	fn_7FEA3870
fn_8007E064	0x8007E104	0x7FEA3808	fn_7FEA3808
fn_8007E064	0x8007E118	0x7FEA534C	fn_7FEA534C
fn_8007E064	0x8007E12C	0x7FEA37B0	fn_7FEA37B0
fn_8007E064	0x8007E15C	0x8007EAAC	fn_8007E97C
fn_8007E064	0x8007E164	0x8007E0C4	fn_8007E064
fn_8007E064	0x8007E178	0x7FEA36AC	fn_7FEA36AC
fn_8007E064	0x8007E18C	0x7FEA3670	fn_7FEA3670
fn_8007E064	0x8007E190	0x8007E1D0	fn_8007E064
fn_8007E064	0x8007E19C	0x7FEA3660	fn_7FEA3660
fn_8007E064	0x8007E1B4	0x7FEA5178	fn_7FEA5178
fn_8007E064	0x8007E1D8	0x8007AFBC	fn_8007AC80
fn_8007E064	0x8007E1EC	0x7FEA3280	fn_7FEA3280
fn_8007E064	0x8007E1F8	0x7FEA354C	fn_7FEA354C
fn_8007E064	0x8007E24C	0x7FEA4910	fn_7FEA4910
fn_8007E064	0x8007E288	0x8007E3A8	fn_8007E064
fn_8007E064	0x8007E294	0x7FEABD68	fn_7FEABD68
fn_8007E064	0x8007E2AC	0x8007E33C	fn_8007E064
fn_8007E064	0x8007E2B8	0x7FEABCFC	fn_7FEABCFC
fn_8007E064	0x8007E2D8	0x7FEA452C	fn_7FEA452C
fn_8007E064	0x8007E2FC	0x7FEA3220	fn_7FEA3220
fn_8007E064	0x8007E310	0x7FEA31E4	fn_7FEA31E4
fn_8007E064	0x8007E324	0x7FEA31A8	fn_7FEA31A8
fn_8007E064	0x8007E334	0x8007E424	AIScriptLoadScriptTxt
fn_8007E064	0x8007E33C	0x8007E41C	AIScriptLoadScriptTxt
fn_8007E064	0x8007E350	0x7FEA4CA4	fn_7FEA4CA4
fn_8007E064	0x8007E364	0x7FEA3108	fn_7FEA3108
fn_8007E064	0x8007E380	0x7FEA30B4	fn_7FEA30B4
fn_8007E064	0x8007E394	0x7FEA3078	fn_7FEA3078
AIScriptLoadScriptTxt	0x8007E42C	0x803D5A50	fn_803D5A50
AIScriptLoadScriptTxt	0x8007E434	0x7FEA0548	fn_7FEA0548
AIScriptLoadScriptTxt	0x8007E440	0x8007E500	AIScriptLoadScriptTxt
AIScriptLoadScriptTxt	0x8007E448	0x7FE9F6FC	fn_7FE9F6FC
AIScriptLoadScriptTxt	0x8007E46C	0x803D5990	fn_803D5990
AIScriptLoadScriptTxt	0x8007E474	0x7FE9E108	fn_7FE9E108
AIScriptLoadScriptTxt	0x8007E484	0x7FEA0F88	fn_7FEA0F88
AIScriptLoadScriptTxt	0x8007E4A8	0x80079B2C	fn_80079AC4
AIScriptLoadScriptTxt	0x8007E4BC	0x7FEA2A10	fn_7FEA2A10
AIScriptLoadScriptTxt	0x8007E4EC	0x7FEA2C50	fn_7FEA2C50
AIScriptLoadScriptTxt	0x8007E508	0x8007D27C	AIScriptLoadScp
AIScriptLoadScriptTxt	0x8007E520	0x7FEA2BD4	fn_7FEA2BD4
AIScriptResolveReferences	0x8007E580	0x7FEA2A94	fn_7FEA2A94
AIScriptResolveReferences	0x8007E594	0x7FEA2A78	fn_7FEA2A78
AIScriptResolveReferences	0x8007E5CC	0x7FEA29B0	fn_7FEA29B0
AIScriptResolveReferences	0x8007E5E0	0x7FEA44F4	fn_7FEA44F4
AIScriptResolveReferences	0x8007E5F4	0x7FEA2958	fn_7FEA2958
AIScriptResolveReferences	0x8007E60C	0x7FEA28F0	fn_7FEA28F0
AIScriptResolveReferences	0x8007E620	0x7FEA4434	fn_7FEA4434
AIScriptResolveReferences	0x8007E634	0x7FEA2898	fn_7FEA2898
AIScriptResolveReferences	0x8007E644	0x7FEA2848	fn_7FEA2848
AIScriptResolveReferences	0x8007E65C	0x7FEA4380	fn_7FEA4380
AIScriptResolveReferences	0x8007E670	0x7FEA27E4	fn_7FEA27E4
AIScriptResolveReferences	0x8007E69C	0x7FEA2630	fn_7FEA2630
AIScriptResolveReferences	0x8007E6A0	0x8007E990	fn_8007E97C
AIScriptResolveReferences	0x8007E6A8	0x8007E608	AIScriptResolveReferences
AIScriptResolveReferences	0x8007E6B4	0x7FEA26F8	fn_7FEA26F8
AIScriptResolveReferences	0x8007E6CC	0x8007E7DC	AIScriptResolveReferences
AIScriptResolveReferences	0x8007E6D4	0x8007E7C4	AIScriptResolveReferences
AIScriptResolveReferences	0x8007E6EC	0x7FEA41D0	fn_7FEA41D0
AIScriptResolveReferences	0x8007E700	0x7FEA2634	fn_7FEA2634
AIScriptResolveReferences	0x8007E718	0x7FEA25CC	fn_7FEA25CC
AIScriptResolveReferences	0x8007E750	0x7FEA2544	fn_7FEA2544
AIScriptResolveReferences	0x8007E768	0x7FEA24DC	fn_7FEA24DC
AIScriptResolveReferences	0x8007E77C	0x7FEA24A0	fn_7FEA24A0
AIScriptResolveReferences	0x8007E790	0x7FEA2484	fn_7FEA2484
AIScriptResolveReferences	0x8007E7CC	0x7FEA23B0	fn_7FEA23B0
AIScriptResolveReferences	0x8007E7E0	0x7FEA3EF4	fn_7FEA3EF4
AIScriptResolveReferences	0x8007E7F4	0x7FEA2358	fn_7FEA2358
AIScriptResolveReferences	0x8007E80C	0x7FEA22F0	fn_7FEA22F0
AIScriptResolveReferences	0x8007E820	0x7FEA3E34	fn_7FEA3E34
AIScriptResolveReferences	0x8007E834	0x7FEA2298	fn_7FEA2298
AIScriptResolveReferences	0x8007E844	0x7FEA2248	fn_7FEA2248
AIScriptResolveReferences	0x8007E85C	0x7FEA3D80	fn_7FEA3D80
AIScriptResolveReferences	0x8007E870	0x7FEA21E4	fn_7FEA21E4
AIScriptResolveReferences	0x8007E89C	0x7FEA2030	fn_7FEA2030
AIScriptResolveReferences	0x8007E8A8	0x7FEA211C	fn_7FEA211C
AIScriptResolveReferences	0x8007E8B8	0x8007E9C8	fn_8007E97C
AIScriptResolveReferences	0x8007E8C0	0x8007E7C0	AIScriptResolveReferences
AIScriptResolveReferences	0x8007E8C8	0x8007E9A8	fn_8007E97C
AIScriptResolveReferences	0x8007E8DC	0x7FEA3C00	fn_7FEA3C00
AIScriptResolveReferences	0x8007E8F0	0x7FEA2064	fn_7FEA2064
AIScriptResolveReferences	0x8007E908	0x7FEA1FFC	fn_7FEA1FFC
AIScriptResolveReferences	0x8007E940	0x7FEA1F74	fn_7FEA1F74
AIScriptResolveReferences	0x8007E95C	0x7FEA1F20	fn_7FEA1F20
fn_8007E97C	0x8007E994	0x7FEA1E58	fn_7FEA1E58
fn_8007E97C	0x8007E9A8	0x7FEA1E1C	fn_7FEA1E1C
fn_8007E97C	0x8007E9C4	0x7FEA1DC8	fn_7FEA1DC8
fn_8007E97C	0x8007E9DC	0x7FEA1D80	fn_7FEA1D80
fn_8007E97C	0x8007EA14	0x7FEA1CF8	fn_7FEA1CF8
fn_8007E97C	0x8007EA28	0x7FEA1CBC	fn_7FEA1CBC
fn_8007E97C	0x8007EA3C	0x7FEA1C60	fn_7FEA1C60
fn_8007E97C	0x8007EA4C	0x8007EB3C	fn_8007E97C
fn_8007E97C	0x8007EA54	0x8007EB34	fn_8007E97C
fn_8007E97C	0x8007EA68	0x7FEA375C	fn_7FEA375C
fn_8007E97C	0x8007EA7C	0x7FEA1BC0	fn_7FEA1BC0
fn_8007E97C	0x8007EA98	0x8007D57C	fn_8007D550
fn_8007E97C	0x8007EAA4	0x7FEA1B48	fn_7FEA1B48
fn_8007E97C	0x8007EAB4	0x7FEA1AF8	fn_7FEA1AF8
fn_8007E97C	0x8007EAD0	0x7FEA1AA4	fn_7FEA1AA4
fn_8007E97C	0x8007EAE8	0x7FEA1A5C	fn_7FEA1A5C
fn_8007E97C	0x8007EB20	0x7FEA19D4	fn_7FEA19D4
fn_8007E97C	0x8007EB34	0x7FEA1998	fn_7FEA1998
fn_8007E97C	0x8007EB48	0x7FEA193C	fn_7FEA193C
fn_8007E97C	0x8007EB58	0x8007EC48	fn_8007EBD0
fn_8007E97C	0x8007EB60	0x8007EC40	fn_8007EBD0
fn_8007E97C	0x8007EB74	0x7FEA3438	fn_7FEA3438
fn_8007E97C	0x8007EB88	0x7FEA189C	fn_7FEA189C
fn_8007E97C	0x8007EBA4	0x8007D258	AIScriptLoadScp
fn_8007E97C	0x8007EBB0	0x7FEA1824	fn_7FEA1824
fn_8007EBD0	0x8007EC0C	0x7FEA16F0	fn_7FEA16F0
fn_8007EBD0	0x8007EC20	0x7FEA3234	fn_7FEA3234
fn_8007EBD0	0x8007EC34	0x7FEA1698	fn_7FEA1698
fn_8007EBD0	0x8007EC64	0x7FEA15E8	fn_7FEA15E8
fn_8007EBD0	0x8007EC80	0x8007ECC0	fn_8007ECB8
fn_8007EBD0	0x8007EC88	0x8007EB78	fn_8007E97C
fn_8007EBD0	0x8007EC94	0x8007ECB4	fn_8007EBD0
fn_8007ECB8	0x8007ED10	0x7FEA13E4	fn_7FEA13E4
fn_8007ECB8	0x8007ED24	0x7FEA2F28	fn_7FEA2F28
fn_8007ECB8	0x8007ED38	0x7FEA138C	fn_7FEA138C
fn_8007ECB8	0x8007ED48	0x7FEA133C	fn_7FEA133C
fn_8007ECB8	0x8007ED5C	0x7FEA2E80	fn_7FEA2E80
fn_8007ECB8	0x8007ED70	0x7FEA12E4	fn_7FEA12E4
fn_8007ECB8	0x8007ED84	0x8007EEA4	fn_8007ECB8
fn_8007ECB8	0x8007ED8C	0x8007EE9C	fn_8007ECB8
fn_8007ECB8	0x8007ED94	0x7FEA1258	fn_7FEA1258
fn_8007ECB8	0x8007EDAC	0x7FEA2D90	fn_7FEA2D90
fn_8007ECB8	0x8007EDC0	0x7FEA11F4	fn_7FEA11F4
fn_8007ECB8	0x8007EE50	0x803EDD14	fn_803EDD14
fn_8007ECB8	0x8007EE80	0x8007EF50	fn_8007ECB8
fn_8007ECB8	0x8007EE88	0x8007F068	fn_8007EFA0
fn_8007ECB8	0x8007EEC8	0x7FEA0EBC	fn_7FEA0EBC
fn_8007ECB8	0x8007EEDC	0x7FEA2A00	fn_7FEA2A00
fn_8007ECB8	0x8007EEF0	0x7FEA0E64	fn_7FEA0E64
fn_8007ECB8	0x8007EF2C	0x7FEA0D90	fn_7FEA0D90
fn_8007ECB8	0x8007EF48	0x8007EFB8	fn_8007EFA0
fn_8007ECB8	0x8007EF50	0x8007EFA0	fn_8007EFA0
fn_8007ECB8	0x8007EF60	0x8007E124	fn_8007E064
fn_8007EFA0	0x8007EFDC	0x7FEA0B80	fn_7FEA0B80
fn_8007EFA0	0x8007F044	0x8007F064	fn_8007EFA0
fn_8007EFA0	0x8007F068	0x8007F188	fn_8007F130
fn_8007EFA0	0x8007F07C	0x8007F14C	fn_8007F130
fn_8007EFA0	0x8007F088	0x8007F118	fn_8007EFA0
fn_8007EFA0	0x8007F094	0x8007F0F4	fn_8007EFA0
fn_8007EFA0	0x8007F0A0	0x8007F0D0	fn_8007EFA0
fn_8007EFA0	0x8007F0C8	0x8007F198	fn_8007F130
fn_8007EFA0	0x8007F0D0	0x8007F120	fn_8007EFA0
fn_8007EFA0	0x8007F0DC	0x7FEA08A0	fn_7FEA08A0
fn_8007EFA0	0x8007F104	0x7FEA0828	fn_7FEA0828
fn_8007F130	0x8007F180	0x7FEA0694	fn_7FEA0694
fn_8007F130	0x8007F198	0x7FEA064C	fn_7FEA064C
fn_8007F130	0x8007F1BC	0x8007E950	AIScriptResolveReferences
fn_8007F130	0x8007F1E8	0x8007E8CC	AIScriptResolveReferences
fn_8007F130	0x8007F224	0x8007F574	fn_8007F354
fn_8007F130	0x8007F234	0x7FEA0498	fn_7FEA0498
fn_8007F130	0x8007F254	0x7FEA0418	fn_7FEA0418
fn_8007F130	0x8007F26C	0x7FEA03D0	fn_7FEA03D0
fn_8007F130	0x8007F290	0x8007E6D4	AIScriptResolveReferences
fn_8007F130	0x8007F2BC	0x8007E650	AIScriptResolveReferences
fn_8007F130	0x8007F318	0x8007D99C	fn_8007D550
fn_8007F130	0x8007F320	0x8007F390	fn_8007F354
fn_8007F130	0x8007F32C	0x7FEA01B0	fn_7FEA01B0
fn_8007F354	0x8007F3B4	0x7FE9FFF8	fn_7FE9FFF8
fn_8007F354	0x8007F3D8	0x8007E2FC	fn_8007E064
fn_8007F354	0x8007F400	0x8007F440	fn_8007F354
fn_8007F354	0x8007F42C	0x8007F74C	fn_8007F354
fn_8007F354	0x8007F4C0	0x8007D4A4	AIScriptLoadScp
fn_8007F354	0x8007F4C4	0x8007F6E4	fn_8007F354
fn_8007F354	0x8007F4FC	0x8007D3F0	AIScriptLoadScp
fn_8007F354	0x8007F500	0x8007F200	fn_8007F130
fn_8007F354	0x8007F514	0x8007F554	fn_8007F354
fn_8007F354	0x8007F548	0x8007D30C	AIScriptLoadScp
fn_8007F354	0x8007F580	0x7FE9FA94	fn_7FE9FA94
fn_8007F354	0x8007F59C	0x8007F5BC	fn_8007F354
fn_8007F354	0x8007F5AC	0x8007F73C	fn_8007F354
fn_8007F354	0x8007F5C4	0x7FE9F9C8	fn_7FE9F9C8
fn_8007F354	0x8007F5EC	0x7FE9F950	fn_7FE9F950
fn_8007F354	0x8007F608	0x8007F628	fn_8007F354
fn_8007F354	0x8007F6B8	0x8007F6D8	fn_8007F354
fn_8007F354	0x8007F6F0	0x8007F730	fn_8007F354
fn_8007F354	0x8007F728	0x7FE9F5BC	fn_7FE9F5BC
fn_8007F354	0x8007F72C	0x8007F76C	fn_8007F354
fn_8007F354	0x8007F738	0x7FE9F56C	fn_7FE9F56C
fn_8007F354	0x8007F754	0x8007F774	fn_8007F354
fn_8007F354	0x8007F760	0x8007F230	fn_8007F130
fn_8007F354	0x8007F768	0x8007F218	fn_8007F130
fn_8007F354	0x8007F780	0x8007DE44	fn_8007D550
fn_8007F354	0x8007F7DC	0x7FE9F380	fn_7FE9F380
fn_8007F354	0x8007F7F8	0x8007F818	fn_8007F354
fn_8007F354	0x8007F810	0x8007FA10	Action_Idle
fn_8007F354	0x8007F838	0x8007D5DC	fn_8007D550
fn_8007F354	0x8007F86C	0x7FE9F1D0	fn_7FE9F1D0
fn_8007F354	0x8007F888	0x8007F8A8	Action_Idle
Action_Idle	0x8007F910	0x7FEA0774	fn_7FEA0774
Action_Idle	0x8007F934	0x7FEA0708	fn_7FEA0708
Action_Idle	0x8007F940	0x7FEA1424	fn_7FEA1424
Action_Idle	0x8007F960	0x800801B0	Action_CirclePlayer
Action_Idle	0x8007F994	0x803D8AE8	fn_803D8AE8
Action_Idle	0x8007F9B4	0x7FE9F288	fn_7FE9F288
Action_Idle	0x8007F9BC	0x8008009C	Action_FollowPlayer
Action_Idle	0x8007F9C8	0x80080078	Action_FollowPlayer
Action_Idle	0x8007F9D8	0x7FEA051C	fn_7FEA051C
Action_Idle	0x8007F9FC	0x7FEA04B0	fn_7FEA04B0
Action_Idle	0x8007FA08	0x7FEA11CC	fn_7FEA11CC
Action_Idle	0x8007FA28	0x8007FF58	Action_MoveAwayFromOpponent
Action_Idle	0x8007FA5C	0x803D8890	fn_803D8890
