match_type	crash_name	crash_addr	crash_size	lsw1_fn	lsw1_addr	lsw1_size
norm	edbitsLookupInstance	0x8008495c	0x008c	fn_80069900	0x80069900	0x008c
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80007594	0x80007594	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80009998	0x80009998	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8000C108	0x8000c108	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80027BF8	0x80027bf8	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80027D2C	0x80027d2c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8002CB8C	0x8002cb8c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80033E94	0x80033e94	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80033E9C	0x80033e9c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_800372D4	0x800372d4	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_800372E8	0x800372e8	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8003F178	0x8003f178	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8003F180	0x8003f180	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8003F188	0x8003f188	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8003F190	0x8003f190	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8003F198	0x8003f198	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8003F1A0	0x8003f1a0	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_800451B4	0x800451b4	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8005A42C	0x8005a42c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8006497C	0x8006497c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80064A50	0x80064a50	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80064BEC	0x80064bec	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80066474	0x80066474	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8006647C	0x8006647c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80066484	0x80066484	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_800698B0	0x800698b0	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8006F7E0	0x8006f7e0	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8006F8A8	0x8006f8a8	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80074B80	0x80074b80	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80083A3C	0x80083a3c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80083A44	0x80083a44	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F224	0x8008f224	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F22C	0x8008f22c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F234	0x8008f234	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F23C	0x8008f23c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F244	0x8008f244	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F24C	0x8008f24c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F254	0x8008f254	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F25C	0x8008f25c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F264	0x8008f264	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F26C	0x8008f26c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F274	0x8008f274	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F27C	0x8008f27c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F284	0x8008f284	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F28C	0x8008f28c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F434	0x8008f434	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F43C	0x8008f43c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F444	0x8008f444	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F44C	0x8008f44c	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8008F454	0x8008f454	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80094F90	0x80094f90	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_80095874	0x80095874	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_800E32F8	0x800e32f8	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8015D5F0	0x8015d5f0	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_8015D5F8	0x8015d5f8	0x0008
norm	edobjRegisterBaseScene	0x80085e78	0x0008	fn_801733FC	0x801733fc	0x0008
norm	edobjLookupInstance	0x800883ec	0x008c	fn_80069900	0x80069900	0x008c
norm	edppRegisterPointerToGameCharLocation	0x80088478	0x0024	fn_800099D4	0x800099d4	0x0024
norm	instNuCGutCamSysCreate	0x8008a004	0x00b0	fn_8003F6E4	0x8003f6e4	0x00b0
norm	NuGCutCharSysFixUp	0x8008bb34	0x0030	fn_80040184	0x80040184	0x0030
norm	NuGCutCharSysFixUp	0x8008bb34	0x0030	fn_800401B4	0x800401b4	0x0030
norm	instNuCGutCharSysCreate	0x8008bb64	0x0128	fn_8003E5C4	0x8003e5c4	0x0128
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80007594	0x80007594	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80009998	0x80009998	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8000C108	0x8000c108	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80027BF8	0x80027bf8	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80027D2C	0x80027d2c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8002CB8C	0x8002cb8c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80033E94	0x80033e94	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80033E9C	0x80033e9c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_800372D4	0x800372d4	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_800372E8	0x800372e8	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8003F178	0x8003f178	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8003F180	0x8003f180	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8003F188	0x8003f188	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8003F190	0x8003f190	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8003F198	0x8003f198	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8003F1A0	0x8003f1a0	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_800451B4	0x800451b4	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8005A42C	0x8005a42c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8006497C	0x8006497c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80064A50	0x80064a50	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80064BEC	0x80064bec	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80066474	0x80066474	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8006647C	0x8006647c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80066484	0x80066484	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_800698B0	0x800698b0	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8006F7E0	0x8006f7e0	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8006F8A8	0x8006f8a8	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80074B80	0x80074b80	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80083A3C	0x80083a3c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80083A44	0x80083a44	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F224	0x8008f224	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F22C	0x8008f22c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F234	0x8008f234	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F23C	0x8008f23c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F244	0x8008f244	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F24C	0x8008f24c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F254	0x8008f254	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F25C	0x8008f25c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F264	0x8008f264	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F26C	0x8008f26c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F274	0x8008f274	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F27C	0x8008f27c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F284	0x8008f284	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F28C	0x8008f28c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F434	0x8008f434	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F43C	0x8008f43c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F444	0x8008f444	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F44C	0x8008f44c	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8008F454	0x8008f454	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80094F90	0x80094f90	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_80095874	0x80095874	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_800E32F8	0x800e32f8	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8015D5F0	0x8015d5f0	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_8015D5F8	0x8015d5f8	0x0008
norm	NuSetCutSceneCharacterRenderFn	0x8008c110	0x0008	fn_801733FC	0x801733fc	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80007594	0x80007594	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80009998	0x80009998	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8000C108	0x8000c108	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80027BF8	0x80027bf8	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80027D2C	0x80027d2c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8002CB8C	0x8002cb8c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80033E94	0x80033e94	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80033E9C	0x80033e9c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_800372D4	0x800372d4	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_800372E8	0x800372e8	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8003F178	0x8003f178	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8003F180	0x8003f180	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8003F188	0x8003f188	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8003F190	0x8003f190	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8003F198	0x8003f198	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8003F1A0	0x8003f1a0	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_800451B4	0x800451b4	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8005A42C	0x8005a42c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8006497C	0x8006497c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80064A50	0x80064a50	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80064BEC	0x80064bec	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80066474	0x80066474	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8006647C	0x8006647c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80066484	0x80066484	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_800698B0	0x800698b0	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8006F7E0	0x8006f7e0	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8006F8A8	0x8006f8a8	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80074B80	0x80074b80	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80083A3C	0x80083a3c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80083A44	0x80083a44	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F224	0x8008f224	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F22C	0x8008f22c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F234	0x8008f234	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F23C	0x8008f23c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F244	0x8008f244	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F24C	0x8008f24c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F254	0x8008f254	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F25C	0x8008f25c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F264	0x8008f264	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F26C	0x8008f26c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F274	0x8008f274	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F27C	0x8008f27c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F284	0x8008f284	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F28C	0x8008f28c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F434	0x8008f434	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F43C	0x8008f43c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F444	0x8008f444	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F44C	0x8008f44c	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8008F454	0x8008f454	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80094F90	0x80094f90	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_80095874	0x80095874	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_800E32F8	0x800e32f8	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8015D5F0	0x8015d5f0	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_8015D5F8	0x8015d5f8	0x0008
norm	NuSetCutSceneFindCharactersFn	0x8008c118	0x0008	fn_801733FC	0x801733fc	0x0008
norm	NuGCutTriggerSysFixPtrs	0x8008c120	0x00b4	fn_800404B4	0x800404b4	0x00b4
norm	instNuCGutTriggerSysCreate	0x8008c2a8	0x008c	fn_8004063C	0x8004063c	0x008c
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80007594	0x80007594	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80009998	0x80009998	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8000C108	0x8000c108	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80027BF8	0x80027bf8	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80027D2C	0x80027d2c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8002CB8C	0x8002cb8c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80033E94	0x80033e94	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80033E9C	0x80033e9c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_800372D4	0x800372d4	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_800372E8	0x800372e8	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8003F178	0x8003f178	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8003F180	0x8003f180	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8003F188	0x8003f188	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8003F190	0x8003f190	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8003F198	0x8003f198	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8003F1A0	0x8003f1a0	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_800451B4	0x800451b4	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8005A42C	0x8005a42c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8006497C	0x8006497c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80064A50	0x80064a50	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80064BEC	0x80064bec	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80066474	0x80066474	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8006647C	0x8006647c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80066484	0x80066484	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_800698B0	0x800698b0	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8006F7E0	0x8006f7e0	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8006F8A8	0x8006f8a8	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80074B80	0x80074b80	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80083A3C	0x80083a3c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80083A44	0x80083a44	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F224	0x8008f224	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F22C	0x8008f22c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F234	0x8008f234	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F23C	0x8008f23c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F244	0x8008f244	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F24C	0x8008f24c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F254	0x8008f254	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F25C	0x8008f25c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F264	0x8008f264	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F26C	0x8008f26c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F274	0x8008f274	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F27C	0x8008f27c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F284	0x8008f284	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F28C	0x8008f28c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F434	0x8008f434	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F43C	0x8008f43c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F444	0x8008f444	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F44C	0x8008f44c	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8008F454	0x8008f454	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80094F90	0x80094f90	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_80095874	0x80095874	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_800E32F8	0x800e32f8	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8015D5F0	0x8015d5f0	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_8015D5F8	0x8015d5f8	0x0008
norm	NuBridgeRegisterBaseScene	0x8008c8f4	0x0008	fn_801733FC	0x801733fc	0x0008
norm	NuBridgeInit	0x8008c948	0x000c	fn_8000A754	0x8000a754	0x000c
norm	NuBridgeInit	0x8008c948	0x000c	fn_8001AF70	0x8001af70	0x000c
norm	NuBridgeInit	0x8008c948	0x000c	fn_800372DC	0x800372dc	0x000c
norm	NuBridgeInit	0x8008c948	0x000c	fn_8004605C	0x8004605c	0x000c
norm	NuBridgeInit	0x8008c948	0x000c	fn_80047300	0x80047300	0x000c
norm	NuBridgeInit	0x8008c948	0x000c	fn_80048534	0x80048534	0x000c
norm	NuBridgeInit	0x8008c948	0x000c	fn_80049BD8	0x80049bd8	0x000c
norm	NuBridgeInit	0x8008c948	0x000c	fn_8007917C	0x8007917c	0x000c
norm	NuBridgeInit	0x8008c948	0x000c	fn_80103F64	0x80103f64	0x000c
norm	NuBridgeInit	0x8008c948	0x000c	fn_8011F118	0x8011f118	0x000c
norm	NuBridgeOn	0x8008c954	0x0008	fn_80007594	0x80007594	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_80009998	0x80009998	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8000C108	0x8000c108	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_80027BF8	0x80027bf8	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_80027D2C	0x80027d2c	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8002CB8C	0x8002cb8c	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_80033E94	0x80033e94	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_80033E9C	0x80033e9c	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_800372D4	0x800372d4	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_800372E8	0x800372e8	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8003F178	0x8003f178	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8003F180	0x8003f180	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8003F188	0x8003f188	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8003F190	0x8003f190	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8003F198	0x8003f198	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8003F1A0	0x8003f1a0	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_800451B4	0x800451b4	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8005A42C	0x8005a42c	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8006497C	0x8006497c	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_80064A50	0x80064a50	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_80064BEC	0x80064bec	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_80066474	0x80066474	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8006647C	0x8006647c	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_80066484	0x80066484	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_800698B0	0x800698b0	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8006F7E0	0x8006f7e0	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8006F8A8	0x8006f8a8	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_80074B80	0x80074b80	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_80083A3C	0x80083a3c	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_80083A44	0x80083a44	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8008F224	0x8008f224	0x0008
norm	NuBridgeOn	0x8008c954	0x0008	fn_8008F22C	0x8008f22c	0x0008
