# LSW2 PPC Data/BSS Symbols
# name	address	section
_CAMSHAKETARGETTOL	002d22b0	data
_CHARACTERBUFFERSIZE	002e3f34	data
_CHARPAK	002d22bc	data
_CInfo	002e347c	data
_COINMSGTIME	002e4184	data
_COINTOTAL_COINDX	002e3ee0	data
_COINTOTAL_COINSIZE	002e3dbc	data
_COINTOTAL_SCOREDY	002e3e9c	data
_COINTOTAL_SCORESIZE	002e3ee4	data
_COLLECTDX	002d2bd8	data
_COLLECTDY	002d2bd4	data
_COLLECTSCALE	002d2bcc	data
_COLLECTSCALE1	002d2bc8	data
_COLLECTSCALE2	002d2bc4	data
_COLLECTY	002d2be4	data
_COLLECTY1	002d2be0	data
_COLLECTY2	002d2bdc	data
_COMPLETIONPOINTS	002db8d8	data
_COMPLEXSHADOWLENGTH	002d7cd0	data
_COMPLEXSHADOWS	002d10c8	data
_CRAWLMUSIC	002e2b30	data
_CRAWLSKIPSIZE	002e2b20	data
_CRAWLSKIPY	002e2b24	data
_CSC_CUTINFO	006fff68	bss
_CSC_worldinfo	006fff6c	bss
_CUSTOMB1	002e3dcc	data
_CUSTOMB2	002e3dc0	data
_CUSTOMG1	002e3dd0	data
_CUSTOMG2	002e3dc4	data
_CUSTOMNAMEADJUSTX	002d97f0	data
_CUSTOMNAMEARROWDY	002d9858	data
_CUSTOMNAMEARROWSCALE	002d9854	data
_CUSTOMNAMECHARDX	002d985c	data
_CUSTOMNAMECHARSCALEX	002d9850	data
_CUSTOMPROMPTTEXTDY	002d7e7c	data
_CUSTOMPROMPTTEXTWIDTH	002d7e80	data
_CUSTOMR1	002e3dd4	data
_CUSTOMR2	002e3dc8	data
_CUTCAM	003260a0	sdata/sbss
_CUTCAMONLY	003260ac	sdata/sbss
_CUTDRAWWORLD	003260a8	sdata/sbss
_CUTLOCKFOG	0032609c	sdata/sbss
_CUTNOFOG	00326098	sdata/sbss
_CUTSKIPLOCK	00326090	sdata/sbss
_CUTSTOPGAME	003260b0	sdata/sbss
_CUTTRANSLATE	003260a4	sdata/sbss
_CableTargetGameObject.eh	00296840	sdata/sbss
_CalculateInterceptVector.eh	0029e830	sdata/sbss
_CallBarman.eh	002a1edc	sdata/sbss
_CamShakeMag	002d22ac	data
_CamSpaceFrustrumPlanes	006fe738	sdata/sbss
_CamSpaceScissorPlanes	006fe778	sdata/sbss
_CamStopBlend	002d2240	data
