# LSW1 Demo Data/BSS Symbols
# name	address	section
__ZN10Metrowerks7details19compressed_pair_impISaIPNS_18hash_table_deleterINSt4pairIKjNSt6vectorI11D3DXVECTOR4SaIS5_EEEEESaIS8_EE4nodeEENS_15compressed_pairImPSN_EELi1EE5firstEv	001ba7d0	sdata/sbss
__ZN10Metrowerks7details19compressed_pair_impISaIPNS_18hash_table_deleterINSt4pairIKjP21IDirect3DBaseTexture9EESaIS6_EE4nodeEENS_15compressed_pairImPSL_EELi1EE5firstEv	001ba890	sdata/sbss
__ZN10Metrowerks7details19compressed_pair_impISaImENS_6cdequeIPmSaIS4_EEELi1EEC1Ev	001c6d20	sdata/sbss
__ZN10Metrowerks8hash_mapISsP17TechniqueInfoTypeNS_4hashISsEENSt8equal_toISsEESaINSt4pairIKSsS3_EEEED0Ev	001ba910	sdata/sbss
__ZN10Metrowerks8hash_mapIj10D3DXMATRIXNS_4hashIjEENSt8equal_toIjEESaINSt4pairIKjS1_EEEED0Ev	001baa90	sdata/sbss
__ZN10Metrowerks8hash_mapIj11D3DXVECTOR4NS_4hashIjEENSt8equal_toIjEESaINSt4pairIKjS1_EEEED0Ev	001bab90	sdata/sbss
__ZN10Metrowerks8hash_mapIjNSt6vectorI10D3DXMATRIXSaIS2_EEENS_4hashIjEENSt8equal_toIjEESaINSt4pairIKjS4_EEEED0Ev	001baa10	sdata/sbss
__ZN10Metrowerks8hash_mapIjNSt6vectorI11D3DXVECTOR4SaIS2_EEENS_4hashIjEENSt8equal_toIjEESaINSt4pairIKjS4_EEEED0Ev	001bab10	sdata/sbss
__ZN10Metrowerks8hash_mapIjP21IDirect3DBaseTexture9NS_4hashIjEENSt8equal_toIjEESaINSt4pairIKjS2_EEEED0Ev	001ba990	sdata/sbss
__ZN10Metrowerks9alloc_ptrI13KeyboardEventRSaIS1_EmED0Ev	001c9840	sdata/sbss
__ZN10Metrowerks9alloc_ptrI14VARReclaimDataRSaIS1_EmED0Ev	001c4d30	sdata/sbss
__ZN10Metrowerks9alloc_ptrINS_18hash_table_deleterINSt4pairIKSsP17TechniqueInfoTypeEESaIS7_EE4nodeERSaISL_ENS_6numberImLi1EEEED0Ev	001c0e70	sdata/sbss
__ZN10Metrowerks9alloc_ptrINS_18hash_table_deleterINSt4pairIKj10D3DXMATRIXEESaIS4_EE4nodeERSaIS8_ENS_6numberImLi1EEEED0Ev	001c1b90	sdata/sbss
__ZN10Metrowerks9alloc_ptrINS_18hash_table_deleterINSt4pairIKj11D3DXVECTOR4EESaIS4_EE4nodeERSaIS8_ENS_6numberImLi1EEEED0Ev	001c1280	sdata/sbss
__ZN10Metrowerks9alloc_ptrINS_18hash_table_deleterINSt4pairIKjNSt6vectorI10D3DXMATRIXSaIS4_EEEEESaIS7_EE4nodeERSaISL_ENS_6numberImLi1EEEED0Ev	001c1fe0	sdata/sbss
__ZN10Metrowerks9alloc_ptrINS_18hash_table_deleterINSt4pairIKjNSt6vectorI11D3DXVECTOR4SaIS4_EEEEESaIS7_EE4nodeERSaISL_ENS_6numberImLi1EEEED0Ev	001c16d0	sdata/sbss
__ZN10Metrowerks9alloc_ptrINS_18hash_table_deleterINSt4pairIKjP21IDirect3DBaseTexture9EESaIS5_EE4nodeERSaIS9_ENS_6numberImLi1EEEED0Ev	001c2460	sdata/sbss
__ZN10Metrowerks9alloc_ptrIPNS_18hash_table_deleterINSt4pairIKSsP17TechniqueInfoTypeEESaIS7_EE4nodeESaISM_EmED0Ev	001bfb90	sdata/sbss
__ZN10Metrowerks9alloc_ptrIPNS_18hash_table_deleterINSt4pairIKj10D3DXMATRIXEESaIS4_EE4nodeESaIS9_EmED0Ev	001c03a0	sdata/sbss
__ZN10Metrowerks9alloc_ptrIPNS_18hash_table_deleterINSt4pairIKj11D3DXVECTOR4EESaIS4_EE4nodeESaIS9_EmED0Ev	001bfe40	sdata/sbss
__ZN10Metrowerks9alloc_ptrIPNS_18hash_table_deleterINSt4pairIKjNSt6vectorI10D3DXMATRIXSaIS4_EEEEESaIS7_EE4nodeESaISM_EmED0Ev	001c0650	sdata/sbss
__ZN10Metrowerks9alloc_ptrIPNS_18hash_table_deleterINSt4pairIKjNSt6vectorI11D3DXVECTOR4SaIS4_EEEEESaIS7_EE4nodeESaISM_EmED0Ev	001c00f0	sdata/sbss
__ZN10Metrowerks9alloc_ptrIPNS_18hash_table_deleterINSt4pairIKjP21IDirect3DBaseTexture9EESaIS5_EE4nodeESaISK_EmED0Ev	001c0900	sdata/sbss
__ZN10Metrowerks9alloc_ptrImRSaImEmED0Ev	001c5f50	sdata/sbss
__ZN11CD3DXEffect10GetTextureEjPP21IDirect3DBaseTexture9	001bbee0	sdata/sbss
__ZN11CD3DXEffect10SetTextureEjP21IDirect3DBaseTexture9	001bbea0	sdata/sbss
__ZN11CD3DXEffect11CloneEffectEP16IDirect3DDevice9PP11ID3DXEffect	001bd790	sdata/sbss
__ZN11CD3DXEffect11GetFunctionEj	001bafc0	sdata/sbss
__ZN11CD3DXEffect11GetIntArrayEjPij	001bb090	sdata/sbss
__ZN11CD3DXEffect11GetPassDescEjP14_D3DXPASS_DESC	001bade0	sdata/sbss
__ZN11CD3DXEffect11SetIntArrayEjPKij	001bb080	sdata/sbss
__ZN11CD3DXEffect12GetBoolArrayEjPij	001bb050	sdata/sbss
__ZN11CD3DXEffect12GetParameterEjj	001bae00	sdata/sbss
__ZN11CD3DXEffect12GetTechniqueEj	001baf40	sdata/sbss
__ZN11CD3DXEffect12OnLostDeviceEv	001bd720	sdata/sbss
__ZN11CD3DXEffect12SetBoolArrayEjPKij	001bb040	sdata/sbss
__ZN11CD3DXEffect12SetTechniqueEPKc	001bac10	sdata/sbss
__ZN11CD3DXEffect13CommitChangesEv	001bd6c0	sdata/sbss
__ZN11CD3DXEffect13GetAnnotationEjj	001bafe0	sdata/sbss
__ZN11CD3DXEffect13GetFloatArrayEjPfj	001bb110	sdata/sbss
__ZN11CD3DXEffect13GetPassByNameEjPKc	001bafb0	sdata/sbss
__ZN11CD3DXEffect13OnResetDeviceEv	001bd730	sdata/sbss
__ZN11CD3DXEffect13SetArrayRangeEjjj	001bbf90	sdata/sbss
__ZN11CD3DXEffect13SetFloatArrayEjPKfj	001bb100	sdata/sbss
__ZN11CD3DXEffect14GetMatrixArrayEjP10D3DXMATRIXj	001bbab0	sdata/sbss
__ZN11CD3DXEffect14GetPixelShaderEjPP21IDirect3DPixelShader9	001bbf60	sdata/sbss
__ZN11CD3DXEffect14GetVectorArrayEjP11D3DXVECTOR4j	001bb350	sdata/sbss
__ZN11CD3DXEffect14SetMatrixArrayEjPK10D3DXMATRIXj	001bbaa0	sdata/sbss
__ZN11CD3DXEffect14SetPixelShaderEjP21IDirect3DPixelShader9	001bbf50	sdata/sbss
__ZN11CD3DXEffect14SetVectorArrayEjPK11D3DXVECTOR4j	001bb1e0	sdata/sbss
__ZN11CD3DXEffect15GetFunctionDescEjP18_D3DXFUNCTION_DESC	001badf0	sdata/sbss
__ZN11CD3DXEffect15GetStateManagerEPP23ID3DXEffectStateManager	001bd750	sdata/sbss
__ZN11CD3DXEffect15GetVertexShaderEjPP22IDirect3DVertexShader9	001bbf80	sdata/sbss
__ZN11CD3DXEffect15IsParameterUsedEjj	001bbfe0	sdata/sbss
__ZN11CD3DXEffect15SetStateManagerEP23ID3DXEffectStateManager	001bd740	sdata/sbss
__ZN11CD3DXEffect15SetVertexShaderEjP22IDirect3DVertexShader9	001bbf70	sdata/sbss
__ZN11CD3DXEffect16GetParameterDescEjP19_D3DXPARAMETER_DESC	001badc0	sdata/sbss
__ZN11CD3DXEffect16GetTechniqueDescEjP19_D3DXTECHNIQUE_DESC	001badd0	sdata/sbss
__ZN11CD3DXEffect17EndParameterBlockEv	001bd770	sdata/sbss
__ZN11CD3DXEffect17GetFunctionByNameEPKc	001bafd0	sdata/sbss
__ZN11CD3DXEffect17ValidateTechniqueEj	001bbfc0	sdata/sbss
__ZN11CD3DXEffect18GetMatrixTransposeEjP10D3DXMATRIX	001bbb60	sdata/sbss
__ZN11CD3DXEffect18GetParameterByNameEjPKc	001bae10	sdata/sbss
__ZN11CD3DXEffect18GetTechniqueByNameEPKc	001baf50	sdata/sbss
__ZN11CD3DXEffect18SetMatrixTransposeEjPK10D3DXMATRIX	001bbae0	sdata/sbss
__ZN11CD3DXEffect19ApplyParameterBlockEj	001bd780	sdata/sbss
__ZN11CD3DXEffect19BeginParameterBlockEv	001bd760	sdata/sbss
__ZN11CD3DXEffect19GetAnnotationByNameEjPKc	001baff0	sdata/sbss
__ZN11CD3DXEffect19GetCurrentTechniqueEv	001bbfb0	sdata/sbss
__ZN11CD3DXEffect19GetParameterElementEjj	001baf30	sdata/sbss
__ZN11CD3DXEffect21GetMatrixPointerArrayEjPP10D3DXMATRIXj	001bbad0	sdata/sbss
__ZN11CD3DXEffect21SetMatrixPointerArrayEjPPK10D3DXMATRIXj	001bbac0	sdata/sbss
__ZN11CD3DXEffect22FindNextValidTechniqueEjPj	001bbfd0	sdata/sbss
__ZN11CD3DXEffect22GetParameterBySemanticEjj	001bae20	sdata/sbss
__ZN11CD3DXEffect23GetMatrixTransposeArrayEjP10D3DXMATRIXj	001bbd50	sdata/sbss
__ZN11CD3DXEffect23SetMatrixTransposeArrayEjPK10D3DXMATRIXj	001bbbe0	sdata/sbss
__ZN11CD3DXEffect30GetMatrixTransposePointerArrayEjPP10D3DXMATRIXj	001bbe70	sdata/sbss
__ZN11CD3DXEffect30SetMatrixTransposePointerArrayEjPPK10D3DXMATRIXj	001bbe60	sdata/sbss
__ZN11CD3DXEffect3EndEv	001bd700	sdata/sbss
__ZN11CD3DXEffect5BeginEPjm	001bbff0	sdata/sbss
__ZN11CD3DXEffect6GetIntEjPi	001bb070	sdata/sbss
__ZN11CD3DXEffect6SetIntEji	001bb060	sdata/sbss
__ZN11CD3DXEffect7EndPassEv	001bd6f0	sdata/sbss
__ZN11CD3DXEffect7GetBoolEjPi	001bb030	sdata/sbss
__ZN11CD3DXEffect7GetDescEP16_D3DXEFFECT_DESC	001badb0	sdata/sbss
__ZN11CD3DXEffect7GetPassEjj	001bafa0	sdata/sbss
__ZN11CD3DXEffect7GetPoolEPP15ID3DXEffectPool	001bbfa0	sdata/sbss
__ZN11CD3DXEffect7SetBoolEji	001bb020	sdata/sbss
__ZN11CD3DXEffect8GetFloatEjPf	001bb0f0	sdata/sbss
__ZN11CD3DXEffect8GetValueEjPvj	001bb010	sdata/sbss
__ZN11CD3DXEffect8SetFloatEjf	001bb0a0	sdata/sbss
__ZN11CD3DXEffect8SetValueEjPKvj	001bb000	sdata/sbss
__ZN11CD3DXEffect9BeginPassEj	001bc1e0	sdata/sbss
__ZN11CD3DXEffect9GetDeviceEPP16IDirect3DDevice9	001bd710	sdata/sbss
__ZN11CD3DXEffect9GetMatrixEjP10D3DXMATRIX	001bba20	sdata/sbss
__ZN11CD3DXEffect9GetStringEjPPKc	001bbe90	sdata/sbss
__ZN11CD3DXEffect9GetVectorEjP11D3DXVECTOR4	001bb180	sdata/sbss
__ZN11CD3DXEffect9SetMatrixEjPK10D3DXMATRIX	001bb450	sdata/sbss
__ZN11CD3DXEffect9SetStringEjPKc	001bbe80	sdata/sbss
__ZN11CD3DXEffect9SetVectorEjPK11D3DXVECTOR4	001bb120	sdata/sbss
__ZN11CD3DXEffectD0Ev	001ba400	sdata/sbss
__ZN11D3DXVECTOR2C1Ev	001caa20	sdata/sbss
__ZN11D3DXVECTOR3C1Ev	001b9dc0	sdata/sbss
__ZN11D3DXVECTOR4C1Ev	001b90f0	sdata/sbss
__ZN11StTempArrayI12HFSUniStr255ED0Ev	001b8110	sdata/sbss
__ZN11StTempArrayI13FSCatalogInfoED0Ev	001b8060	sdata/sbss
__ZN11StTempArrayI5FSRefED0Ev	001b8000	sdata/sbss
__ZN11StTempArrayIfED0Ev	001b50e0	sdata/sbss
__ZN12CDisplayInfoD0Ev	001b5200	sdata/sbss
__ZN12StLockSystemD0Ev	001b80c0	sdata/sbss
__ZN12StTempBufferIcED0Ev	001b5140	sdata/sbss
__ZN13CDeviceParserD0Ev	001ca9b0	sdata/sbss
__ZN13CMouseDevice811sMouseStateE	035ef408	bss
__ZN13COpenGLMatrixD0Ev	001ba2a0	sdata/sbss
__ZN14COpenGLTexture20UpdateOpenGLSurfacesEv	001c7350	sdata/sbss
__ZN14COpenGLTextureD0Ev	001c71e0	sdata/sbss
__ZN15CD3DXEffectPool13mNextUniqueIDE	001f683c	data
__ZN15CD3DXEffectPool14mNumTechniquesE	035edfd4	bss
__ZN15CD3DXEffectPool18mTechniqueDatabaseE	001f6840	data
__ZN15CD3DXEffectPool21mTechniqueStringToPtrE	035edfb4	bss
__ZN15CD3DXEffectPoolD0Ev	001ba2e0	sdata/sbss
__ZN15CDirect3DDevice10GetIndicesEPP21IDirect3DIndexBuffer9	001c8580	sdata/sbss
__ZN15CDirect3DDevice10GetTextureEmPP21IDirect3DBaseTexture9	001c82d0	sdata/sbss
__ZN15CDirect3DDevice10SetIndicesEP21IDirect3DIndexBuffer9	001c8570	sdata/sbss
__ZN15CDirect3DDevice10ShowCursorEi	001c80b0	sdata/sbss
__ZN15CDirect3DDevice11CreateQueryE13_D3DQUERYTYPEPP15IDirect3DQuery9	001c8670	sdata/sbss
__ZN15CDirect3DDevice11DeletePatchEj	001c8660	sdata/sbss
__ZN15CDirect3DDevice11GetMaterialEP13_D3DMATERIAL9	001c8230	sdata/sbss
__ZN15CDirect3DDevice11GetViewportEP13_D3DVIEWPORT9	001c81f0	sdata/sbss
__ZN15CDirect3DDevice12DrawTriPatchEjPKfPK17_D3DTRIPATCH_INFO	001c8650	sdata/sbss
__ZN15CDirect3DDevice12GetClipPlaneEmPf	001c8270	sdata/sbss
__ZN15CDirect3DDevice12GetSwapChainEjPP19IDirect3DSwapChain9	001c80d0	sdata/sbss
__ZN15CDirect3DDevice12SetClipPlaneEmPKf	001c8260	sdata/sbss
__ZN15CDirect3DDevice13DrawRectPatchEjPKfPK18_D3DRECTPATCH_INFO	001c8640	sdata/sbss
__ZN15CDirect3DDevice13EndStateBlockEPP20IDirect3DStateBlock9	001c82a0	sdata/sbss
__ZN15CDirect3DDevice13GetClipStatusEP15_D3DCLIPSTATUS9	001c82c0	sdata/sbss
__ZN15CDirect3DDevice13GetNPatchModeEv	001c83f0	sdata/sbss
__ZN15CDirect3DDevice13SetClipStatusEPK15_D3DCLIPSTATUS9	001c82b0	sdata/sbss
__ZN15CDirect3DDevice13SetNPatchModeEf	001c83e0	sdata/sbss
__ZN15CDirect3DDevice13UpdateSurfaceEP17IDirect3DSurface9PK7tagRECTS1_PK8tagPOINT	001c8150	sdata/sbss
__ZN15CDirect3DDevice14GetLightEnableEmPi	001c8250	sdata/sbss
__ZN15CDirect3DDevice14GetPixelShaderEPP21IDirect3DPixelShader9	001c85d0	sdata/sbss
__ZN15CDirect3DDevice14GetScissorRectEP7tagRECT	001c83b0	sdata/sbss
__ZN15CDirect3DDevice14SetPixelShaderEP21IDirect3DPixelShader9	001c85a0	sdata/sbss
__ZN15CDirect3DDevice14SetScissorRectEPK7tagRECT	001c83a0	sdata/sbss
__ZN15CDirect3DDevice14ValidateDeviceEPm	001c8350	sdata/sbss
__ZN15CDirect3DDevice15BeginStateBlockEv	001c8280	sdata/sbss
__ZN15CDirect3DDevice15GetRasterStatusEjP17_D3DRASTER_STATUS	001c8120	sdata/sbss
__ZN15CDirect3DDevice15GetRenderTargetEmPP17IDirect3DSurface9	001c81a0	sdata/sbss
__ZN15CDirect3DDevice15GetVertexShaderEPP22IDirect3DVertexShader9	001c8460	sdata/sbss
__ZN15CDirect3DDevice15ProcessVerticesEjjjP22IDirect3DVertexBuffer9P27IDirect3DVertexDeclaration9m	001c8450	sdata/sbss
__ZN15CDirect3DDevice15SetStreamSourceEjP22IDirect3DVertexBuffer9jj	001c8470	sdata/sbss
__ZN15CDirect3DDevice16CreateStateBlockE18_D3DSTATEBLOCKTYPEPP20IDirect3DStateBlock9	001c8290	sdata/sbss
__ZN15CDirect3DDevice16SetDialogBoxModeEi	001c8130	sdata/sbss
__ZN15CDirect3DDevice17CreatePixelShaderEPKmPP21IDirect3DPixelShader9	001c8590	sdata/sbss
__ZN15CDirect3DDevice17GetPaletteEntriesEjP15tagPALETTEENTRY	001c8370	sdata/sbss
__ZN15CDirect3DDevice17MultiplyTransformE22_D3DTRANSFORMSTATETYPEPK10_D3DMATRIX	001c81e0	sdata/sbss
__ZN15CDirect3DDevice17SetCursorPositionEiim	001c80a0	sdata/sbss
__ZN15CDirect3DDevice17SetPaletteEntriesEjPK15tagPALETTEENTRY	001c8360	sdata/sbss
__ZN15CDirect3DDevice18GetFrontBufferDataEjP17IDirect3DSurface9	001c8170	sdata/sbss
__ZN15CDirect3DDevice19CreateVolumeTextureEjjjjm10_D3DFORMAT8_D3DPOOLPP23IDirect3DVolumeTexture9PPv	001c8140	sdata/sbss
__ZN15CDirect3DDevice19GetRenderTargetDataEP17IDirect3DSurface9S1_	001c8160	sdata/sbss
__ZN15CDirect3DDevice19GetStreamSourceFreqEjPj	001c8560	sdata/sbss
__ZN15CDirect3DDevice19SetCursorPropertiesEjjP17IDirect3DSurface9	001c8090	sdata/sbss
__ZN15CDirect3DDevice19SetStreamSourceFreqEjj	001c8550	sdata/sbss
__ZN15CDirect3DDevice20GetVertexDeclarationEPP27IDirect3DVertexDeclaration9	001c8420	sdata/sbss
__ZN15CDirect3DDevice21EvictManagedResourcesEv	001c8070	sdata/sbss
__ZN15CDirect3DDevice21GetCreationParametersEP30_D3DDEVICE_CREATION_PARAMETERS	001c8080	sdata/sbss
__ZN15CDirect3DDevice21GetNumberOfSwapChainsEv	001c8110	sdata/sbss
__ZN15CDirect3DDevice22DrawIndexedPrimitiveUPE17_D3DPRIMITIVETYPEjjjPKv10_D3DFORMATS1_j	001c8440	sdata/sbss
__ZN15CDirect3DDevice23GetPixelShaderConstantBEjPij	001c8630	sdata/sbss
__ZN15CDirect3DDevice23GetPixelShaderConstantFEjPfj	001c85f0	sdata/sbss
__ZN15CDirect3DDevice23GetPixelShaderConstantIEjPij	001c8610	sdata/sbss
__ZN15CDirect3DDevice23SetPixelShaderConstantBEjPKij	001c8620	sdata/sbss
__ZN15CDirect3DDevice23SetPixelShaderConstantFEjPKfj	001c85e0	sdata/sbss
__ZN15CDirect3DDevice23SetPixelShaderConstantIEjPKij	001c8600	sdata/sbss
__ZN15CDirect3DDevice24GetCurrentTexturePaletteEPj	001c8390	sdata/sbss
__ZN15CDirect3DDevice24GetVertexShaderConstantBEjPij	001c8540	sdata/sbss
__ZN15CDirect3DDevice24GetVertexShaderConstantFEjPfj	001c8500	sdata/sbss
__ZN15CDirect3DDevice24GetVertexShaderConstantIEjPij	001c8520	sdata/sbss
__ZN15CDirect3DDevice24SetCurrentTexturePaletteEj	001c8380	sdata/sbss
__ZN15CDirect3DDevice24SetVertexShaderConstantBEjPKij	001c8530	sdata/sbss
__ZN15CDirect3DDevice24SetVertexShaderConstantFEjPKfj	001c84e0	sdata/sbss
__ZN15CDirect3DDevice24SetVertexShaderConstantIEjPKij	001c8510	sdata/sbss
__ZN15CDirect3DDevice25CreateAdditionalSwapChainEP23_D3DPRESENT_PARAMETERS_PP19IDirect3DSwapChain9	001c80c0	sdata/sbss
__ZN15CDirect3DDevice27CreateOffscreenPlainSurfaceEjj10_D3DFORMAT8_D3DPOOLPP17IDirect3DSurface9PPv	001c8190	sdata/sbss
__ZN15CDirect3DDevice27GetSoftwareVertexProcessingEv	001c83d0	sdata/sbss
__ZN15CDirect3DDevice27SetSoftwareVertexProcessingEi	001c83c0	sdata/sbss
__ZN15CDirect3DDevice6GetFVFEPm	001c8430	sdata/sbss
__ZN15CDirect3DDevice8GetLightEmP10_D3DLIGHT9	001c8240	sdata/sbss
__ZN15CDirect3DDevice9CTexStageD0Ev	001c8030	sdata/sbss
__ZN15CDirect3DDevice9ColorFillEP17IDirect3DSurface9PK7tagRECTm	001c8180	sdata/sbss
__ZN16CDirect3DSurface11GetPriorityEv	001c7b70	sdata/sbss
__ZN16CDirect3DSurface11SetPriorityEm	001c7b60	sdata/sbss
__ZN16CDirect3DSurface12GetContainerERK5_GUIDPPv	001c7ba0	sdata/sbss
__ZN16CDirect3DSurface14GetPrivateDataERK5_GUIDPvPm	001c7b40	sdata/sbss
__ZN16CDirect3DSurface14SetPrivateDataERK5_GUIDPKvmm	001c7b30	sdata/sbss
__ZN16CDirect3DSurface15FreePrivateDataERK5_GUID	001c7b50	sdata/sbss
__ZN16CDirect3DSurface5GetDCEPP5HDC__	001c7bb0	sdata/sbss
__ZN16CDirect3DSurface7GetTypeEv	001c7b90	sdata/sbss
__ZN16CDirect3DSurface7PreLoadEv	001c7b80	sdata/sbss
__ZN16CDirect3DSurface9GetDeviceEPP16IDirect3DDevice9	001c7b20	sdata/sbss
__ZN16CDirect3DSurface9ReleaseDCEP5HDC__	001c7bc0	sdata/sbss
__ZN16CDirect3DTexture11GetPriorityEv	001c72c0	sdata/sbss
__ZN16CDirect3DTexture11SetPriorityEm	001c72b0	sdata/sbss
__ZN16CDirect3DTexture13GetLevelCountEv	001c7310	sdata/sbss
__ZN16CDirect3DTexture14GetPrivateDataERK5_GUIDPvPm	001c7290	sdata/sbss
__ZN16CDirect3DTexture14SetPrivateDataERK5_GUIDPKvmm	001c7280	sdata/sbss
__ZN16CDirect3DTexture15FreePrivateDataERK5_GUID	001c72a0	sdata/sbss
__ZN16CDirect3DTexture20GenerateMipSubLevelsEv	001c7340	sdata/sbss
__ZN16CDirect3DTexture20GetAutoGenFilterTypeEv	001c7330	sdata/sbss
__ZN16CDirect3DTexture20SetAutoGenFilterTypeE21_D3DTEXTUREFILTERTYPE	001c7320	sdata/sbss
__ZN16CDirect3DTexture6GetLODEv	001c7300	sdata/sbss
__ZN16CDirect3DTexture6SetLODEm	001c72f0	sdata/sbss
__ZN16CDirect3DTexture7GetTypeEv	001c72e0	sdata/sbss
__ZN16CDirect3DTexture7PreLoadEv	001c72d0	sdata/sbss
__ZN16CDirect3DTexture9GetDeviceEPP16IDirect3DDevice9	001c7270	sdata/sbss
__ZN16CKeyboardDevice89sKeyQueueE	035ef3e0	bss
__ZN16StdConverterABGRD0Ev	001c92b0	sdata/sbss
__ZN16StdConverterARGBD0Ev	001c9320	sdata/sbss
__ZN18CDirect3DSwapChain14GetDisplayModeEP15_D3DDISPLAYMODE	001c7af0	sdata/sbss
__ZN18CDirect3DSwapChain15GetRasterStatusEP17_D3DRASTER_STATUS	001c7ae0	sdata/sbss
__ZN18CDirect3DSwapChain18GetFrontBufferDataEP17IDirect3DSurface9	001c7ad0	sdata/sbss
__ZN18CDirect3DSwapChain20GetPresentParametersEP23_D3DPRESENT_PARAMETERS_	001c7b10	sdata/sbss
__ZN18CDirect3DSwapChain7PresentEPK7tagRECTS2_P6HWND__PK8_RGNDATAm	001c7ac0	sdata/sbss
__ZN18CDirect3DSwapChain9GetDeviceEPP16IDirect3DDevice9	001c7b00	sdata/sbss
__ZN20CDirect3DCubeTexture11GetPriorityEv	001c7d60	sdata/sbss
__ZN20CDirect3DCubeTexture11SetPriorityEm	001c7d50	sdata/sbss
__ZN20CDirect3DCubeTexture13GetLevelCountEv	001c7db0	sdata/sbss
__ZN20CDirect3DCubeTexture14GetPrivateDataERK5_GUIDPvPm	001c7d30	sdata/sbss
__ZN20CDirect3DCubeTexture14SetPrivateDataERK5_GUIDPKvmm	001c7d20	sdata/sbss
__ZN20CDirect3DCubeTexture15FreePrivateDataERK5_GUID	001c7d40	sdata/sbss
__ZN20CDirect3DCubeTexture20GenerateMipSubLevelsEv	001c7de0	sdata/sbss
__ZN20CDirect3DCubeTexture20GetAutoGenFilterTypeEv	001c7dd0	sdata/sbss
__ZN20CDirect3DCubeTexture20SetAutoGenFilterTypeE21_D3DTEXTUREFILTERTYPE	001c7dc0	sdata/sbss
__ZN20CDirect3DCubeTexture6AddRefEv	001c7c90	sdata/sbss
__ZN20CDirect3DCubeTexture6GetLODEv	001c7da0	sdata/sbss
__ZN20CDirect3DCubeTexture6SetLODEm	001c7d90	sdata/sbss
__ZN20CDirect3DCubeTexture7GetTypeEv	001c7d80	sdata/sbss
__ZN20CDirect3DCubeTexture7PreLoadEv	001c7d70	sdata/sbss
__ZN20CDirect3DCubeTexture7ReleaseEv	001c7cb0	sdata/sbss
__ZN20CDirect3DCubeTexture9GetDeviceEPP16IDirect3DDevice9	001c7d10	sdata/sbss
__ZN20CDirect3DIndexBuffer11GetPriorityEv	001c7c40	sdata/sbss
__ZN20CDirect3DIndexBuffer11SetPriorityEm	001c7c30	sdata/sbss
__ZN20CDirect3DIndexBuffer14GetPrivateDataERK5_GUIDPvPm	001c7c10	sdata/sbss
__ZN20CDirect3DIndexBuffer14SetPrivateDataERK5_GUIDPKvmm	001c7c00	sdata/sbss
__ZN20CDirect3DIndexBuffer15FreePrivateDataERK5_GUID	001c7c20	sdata/sbss
__ZN20CDirect3DIndexBuffer6UnlockEv	001c7c70	sdata/sbss
__ZN20CDirect3DIndexBuffer7GetDescEP20_D3DINDEXBUFFER_DESC	001c7c80	sdata/sbss
__ZN20CDirect3DIndexBuffer7GetTypeEv	001c7c60	sdata/sbss
__ZN20CDirect3DIndexBuffer7PreLoadEv	001c7c50	sdata/sbss
__ZN20CDirect3DIndexBuffer9GetDeviceEPP16IDirect3DDevice9	001c7bf0	sdata/sbss
__ZN20CDirect3DPixelShader11GetFunctionEPvPj	001c7be0	sdata/sbss
__ZN20CDirect3DPixelShader9GetDeviceEPP16IDirect3DDevice9	001c7bd0	sdata/sbss
__ZN21CDirect3DVertexBuffer11GetPriorityEv	001c6f30	sdata/sbss
__ZN21CDirect3DVertexBuffer11SetPriorityEm	001c6f20	sdata/sbss
__ZN21CDirect3DVertexBuffer14GetPrivateDataERK5_GUIDPvPm	001c6f00	sdata/sbss
__ZN21CDirect3DVertexBuffer14SetPrivateDataERK5_GUIDPKvmm	001c6ef0	sdata/sbss
__ZN21CDirect3DVertexBuffer15FreePrivateDataERK5_GUID	001c6f10	sdata/sbss
__ZN21CDirect3DVertexBuffer7GetTypeEv	001c6f50	sdata/sbss
__ZN21CDirect3DVertexBuffer7PreLoadEv	001c6f40	sdata/sbss
__ZN21CDirect3DVertexBuffer9GetDeviceEPP16IDirect3DDevice9	001c6ee0	sdata/sbss
__ZN21CDirect3DVertexShader11GetFunctionEPvPj	001c6e30	sdata/sbss
__ZN22ATI4CompsConverterABGRD0Ev	001c91d0	sdata/sbss
__ZN22ATI4CompsConverterARGBD0Ev	001c9240	sdata/sbss
__ZN26CDirect3DVertexDeclaration9GetDeviceEPP16IDirect3DDevice9	001c6e50	sdata/sbss
__ZN26__partial_array_destructorD0Ev	001cad80	sdata/sbss
__ZN6CFence15sUnusedFenceIDsE	035ef088	bss
__ZN7COpenGL11CColorArray6EnableEv	001c36b0	sdata/sbss
__ZN7COpenGL11CColorArray7DisableEv	001c3680	sdata/sbss
__ZN7COpenGL11CColorArrayD0Ev	001c3c00	sdata/sbss
__ZN7COpenGL11sFrameCountE	035ee008	bss
__ZN7COpenGL12CNormalArray6EnableEv	001c3770	sdata/sbss
__ZN7COpenGL12CNormalArray7DisableEv	001c3740	sdata/sbss
__ZN7COpenGL12CNormalArrayD0Ev	001c3ab0	sdata/sbss
__ZN7COpenGL12CVertexArray6EnableEv	001c37d0	sdata/sbss
__ZN7COpenGL12CVertexArray7DisableEv	001c37a0	sdata/sbss
__ZN7COpenGL12CVertexArrayD0Ev	001c3b20	sdata/sbss
__ZN7COpenGL14CTexCoordArray6EnableEv	001c3830	sdata/sbss
